Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
9.7348295,4.325,1017,3.6974,204.476,1053,6115.71,4.33401,1.21
2.8140207,3.191,7400,17.2648,2559.93,1981,7456,4.09,1.96
5.0493049,3.885,7850,15.7942,435.709,1272,5821,3.97,1.76
1.1951761,2.4,2970,4.46821,2437.87,1957,5313,4.56,0.83
6.5604227,1.028,4049,11.1988,227.331,1081,10902,4.42,1.72
2.8465928,2.664,2110,8.8779,536.42,1340,5308,3.82,1.94
3.7846792,2.51,5870,12.2675,501.062,1318,6360,4.16,1.55
5.1357505,3.504,11560,13.7192,461.579,1291,6301,4.32,1.28
2.6721807,2.433,15750,13.6986,499.207,1316,5549,4.38,1.06
3.5242025,1.79,23590,12.31,60.7404,777,4485,4.5,0.78
6.4226101,3.007,16970,13.4185,78.3241,828,4977,4.37,0.98
8.4498763,1.773,71390,11.6649,2.51961,350,3330,4.82,0.41
2.9665122,3.346,8220,13.1813,2634.75,1995,7564,4.35,1.46
3.5982966,1.614,28570,13.0275,43.9473,717,4458,4.54,0.75
2.5411063,3.491,8720,16.4931,2348.06,1939,6657,4.08,1.78
1.2622658,1.7829162,3711.715258,28.2499512,60333.04338,3997.224658,9255,3.88,2.9098899
4.006489,3.949,11560,16.2059,1122.8,1612,6600,4.23,1.49
4.2025514,4.028,3360,10.5624,646.84,1404,5678,3.93,1.8
2.8091879,1.927,3080,5.92308,392.13,1239,5821,4.44,1.03
4.197866,3.223,10650,12.6868,356.665,1210,5581,4.27,1.21
6.0671557,2.12,2080,6.40583,98.668,878,5737,4.18,1.36
1.9081122,2.094,2660,18.193,5740.22,2424,8944,3.75,3.3
10.5353472,1.098,9570,15.2166,9.27536,486,6044,4.19,1.4
1.5101054,2.993,13090,19.2985,3194.9,2094,5964,4,1.74
3.9964264,1.722,12340,13.0504,132.764,945,5771,4.34,1.14
3.9997367,0.384,7460,13.8899,3.03288,367,3827,4.62,0.64
4.5049415,2.372,14400,11.5788,181.815,1022,5697,4.45,0.99
3.9956793,2.056,38380,13.077,51.5714,746,4348,4.62,0.67
3.7219898,2.306,15860,12.8025,257.512,1116,5806,4.47,0.98
4.449914,2.449,13550,14.3475,105.034,891,4910,4.19,1.2
2.4710528,3.033,5420,12.1002,5313.3,2378,6114,4.52,0.97
0.5498864,1.588,1110,4.44804,7481.4,2590,5808,4.2,1.35
3.415047,1.406,8610,11.3277,131.926,944,5449,4.31,1.12
7.1476512,3.03,13510,11.017,86.2156,848,5287,4.45,0.94
3.3787501,1.837,9480,6.36345,39.4252,698,3769,4.63,0.63
22.6384642,4.988,4982,28.0326,636.099,1399,9511,4.05,2.42
14.3033451,4.769,26130,17.1437,72.8052,813,5862,4.42,1.05
5.3194765,4.653,3640,15.9815,1271.35,1663,6987,3.77,2.66
2.8492565,1.846,24100,13.9182,129.049,938,4829,4.46,0.87
10.4453589,4.548,9360,11.824,150.959,976,5961,4.32,1.19
6.6314176,2.372,3080,10.0835,165.896,999,6044,4,1.75
3.8421028,1.184,8920,13.2581,120.549,923,6247,4.28,1.32
1.109435,2.723,27240,10.2843,1164.27,1627,3613,4.75,0.49
2.677573,2.885,3310,14.0246,1812.44,1817,6875.8,3.85,2.41
3.3879742,4.127,9990,19.4699,1395.05,1702,6236,3.94,1.95
1.343636,2.275,26070,18.3699,2519.68,1973,6339,4.45,1.1
2.2425137,2.062,2730,6.01656,830.151,1495,6032,4.37,1.14
0.4131063,0.368,21940,12.2118,111.259,904,3621,4.74,0.5
2.5784481,1.253,7620,10.3952,147.884,971,5512,4.33,1.12
5.216581,3.314,7060,8.2634,213.2,1064,5248,4.42,0.96
9.7216312,3.272,1830,7.28362,176.156,1014,6702,4.13,1.7
6.9100016,4.536,4310,15.2568,1742.51,1799,8722,3.99,2.47
3.4363074,2.861,27910,14.7953,274.056,1133,5213,4.53,0.85
4.0331416,1.348,37790,9.63078,7.64407,463,3355,4.76,0.48
39.4718663,6.186,7758,16.3498,176.652,1015,10416,4.35,1.82
3.1162505,3.289,11400,15.0692,1071.51,1593,6244,4.22,1.42
2.2377411,4.079,3640,14.7763,3548.41,2150,6148,3.72,2.46
7.1487697,6.864,1900,14.1861,4792.5,2317,5706,3.7,2.35
5.8311038,3.283,4240,15.2747,354.772,1209,6390,3.83,2.29
4.7264391,3.196,3150,14.0851,506.011,1321,6132,3.75,2.37
0.9655766,1.224,3140,11.5845,3796.11,2186,7542,4.11,1.92
6.3989216,2.781,3830,10.6347,280.377,1139,6243,4.12,1.59
15.2501659,4.331,4560,9.87708,63.3289,785,5796,4.14,1.44
2.4013188,1.988,27340,12.4643,118.916,919,4224,4.54,0.72
5.9029732,3.337,8450,11.3389,547.695,1347,7142,4.49,1.18
4.1784844,4.307,5000,15.7612,1094.98,1602,6283,3.77,2.4
1.9447712,1.345,2880,13.5597,425.174,1265,5369,3.68,2.32
3.0076713,3.094,10740,12.7756,708.388,1437,5704,4.27,1.22
0.9965843,2.633,14280,6.86149,815.756,1488,3662,4.67,0.58
6.9349089,3.234,14850,11.4838,112.177,906,5364,4.46,0.94
9.7884653,3.894,2590,10.0684,96.5028,873,5369,3.84,1.92
0.7835688,1.095,7440,11.8563,1710.79,1791,5932,4.26,1.28
2.4667486,2.984,7030,18.8159,1380.7,1698,5960,3.78,2.22
5.555905,3.459,3750,11.9323,409.941,1253,5867,3.88,1.95
4.8292589,4.084,5930,13.6377,1106.76,1606,7035,4.18,1.67
2.4707357,1.597,5560,11.779,343.055,1198,5869,4.1,1.53
5.6567374,3.223,7790,13.5941,296.507,1156,5975.7,4.09,1.57
3.0233509,2.369,17150,11.3795,201.365,1049,4881,4.5,0.84
0.6583175,0.796,3740,8.31454,2467.92,1963,5766,4.38,1.08
2.4515393,3.005,7520,11.6029,3082.85,2075,7143,4.4,1.32
4.7729363,3.344,4300,12.9614,517.385,1328,6269,3.94,1.96
8.4915117,6.035,40640,87.0155,2278.83,1924,9365,4.08,4.18
17.2182695,7.888,4810,8.64247,236.125,1092,6330,4.31,1.29
4.009823,4.015,7750,12.1613,1001.22,1567,6304.5,4.27,1.35
6.9038328,5.483,3790,14.2131,426.677,1266,5612,3.71,2.31
4.3887257,3.243,5820,8.92241,359.493,1213,5561,4.32,1.13
12.5482879,3.396,49260,13.0082,8.90508,481,3923,4.66,0.59
2.3682389,1.866,48700,10.9197,48.4913,735,3504,4.75,0.49
4.0387941,3.537,5560,9.54371,850.594,1504,6345,4.31,1.31
2.0353259,2.032,12030,11.6988,675.543,1420,5771,4.41,1.05
4.3686174,2.943,3730,13.2129,277.556,1137,5393,3.76,2.13
10.4137962,3.482,1948,8.3814,131.058,942,6439.3,4.12,1.97
15.4159906,2.127,4500,10.5168,18.6278,578,6120,4.12,1.56
5.0114216,4.514,4940,15.3662,788.546,1476,6152,3.82,2.22
5.2079858,3.795,8550,16.7817,261.968,1120,5204.1,3.88,1.79
4.0252588,3.596,8980,13.4189,692.888,1429,6059,4.2,1.4
6.2043746,5.957,4380,14.9548,911.223,1530,6122,3.71,2.49
6.1606297,2.218,10230,11.9381,134.424,948,6352,4.42,1.14
3.8116176,1.997,6560,7.38288,157.644,987,5430,4.52,0.89
3.7306955,3.657,6140,12.6264,1136.26,1617,6503,4.17,1.56
3.246565,3.478,8870,12.5001,1210.17,1643,6277,4.29,1.32
4.6079976,3.148,7730,15.6586,605.972,1382,6662,4.08,1.79
3.7984372,4.539,4500,11.9632,1535.28,1743,6289,3.95,1.94
4.2447791,2.896,5800,9.6255,409.43,1253,5763,4.26,1.24
3.1003012,1.826,11350,18.292,383.536,1232,6323,4.09,1.67
5.5901313,1.245,11420,8.79073,16.0188,557,4743,4.57,0.75
2.5505105,1.463,14510,20.0973,292.554,1152,6190,4.11,1.59
3.0200448,1.597,10640,13.0636,171.551,1008,5585,4.25,1.23
21.0685273,3.007,15800,13.6234,10.5716,502,5403,4.36,1.06
2.260431,2.098,2680,3.92152,249.273,1106,4452,4.54,0.74
6.13049,6.11,3640,12.5189,940.498,1542,6078,3.86,2.08
2.8534013,5.176,15830,11.4232,961.087,1551,3662,4.72,0.52
11.0771916,4.091,1920,2.97165,51.7045,747,4738,4.64,0.69
1.6540803,2.008,3460,15.2145,2118.23,1889,6453,3.76,2.51
15.7866044,6.116,6960,11.2628,150.132,975,6237.4,4.27,1.33
5.9404096,2.479,15160,11.945,133.684,947,5933,4.5,0.97
3.3825012,3.422,4430,9.00661,967.25,1553,6117,4.22,1.38
5.754879,6.944,1820,12.52,2173.06,1902,6742,3.66,2.95
6.9341584,1.937,510,2.15853,96.5124,873,5451,4.54,0.87
1.8826035,1.712,337,1.40901,387.637,1236,4996,4.57,0.78
3.3751374,1.851,172,0.974713,178.535,1018,4996,4.57,0.78
7.64348,2.772,560,6.82171,170.804,1007,6258.1,3.59,2.94
3.1728284,1.777,360,3.27956,932.329,1539,6689,4.19,1.59
45.7138545,4.283,5549,17.5122,11.5909,514,5513,3.75,2.18
10.7004569,1.281,2409,13.1568,51.9069,747,6906,3.84,2.44
0.5902387,1.045052,518.7240999,1.6802901,517.0065166,1216.168509,3844,4.6589,0.590924
0.9292334,0.983716,45240.8421,10.6079914,104.4129181,815.2828522,3207,4.74975,0.485926
3.2520192,3.491,9420,12.5826,1493.68,1731,6756.31,4.38298,1.28
2.3062125,1.5098977,400.6390117,2.0651033,791.3345542,1352.725828,5816,4.48945,0.963996
4.4571444,6.1089711,7175.680189,18.031156,1747.415066,1648.992835,6074,3.85122,2.09465
1.5136003,2.4400695,745.1393405,8.3090193,14144.86688,2781.438526,6017,3.55,2.93328
3.076329,3.9016058,9490.839684,14.2287485,1519.96446,1592.495112,6401.79,4.23563,1.4311
1.617487,1.2809267,342.1852102,1.3134056,197.2074933,955.7638559,3900.68,4.5239,0.70171
1.9261183,1.068842,3853.883136,4.8624405,395.0450985,1137.054861,5383.13,4.7447,0.678984
4.3226229,3.3699025,11939.74728,15.1546943,705.0438271,1314.237268,5924,4.21239,1.3475699
3.9816471,3.247,15590,14.4616,431.951,1270,5771,4.33924,1.14
4.2254748,4.8390265,1577.257225,7.6400361,1118.05675,1474.80877,5729,3.95931,1.75516
3.5381039,2.441937,11844.65348,12.0728557,591.3277978,1257.699312,6084,4.45887,1.0424401
15.343585,3.901,1344,3.32532,50.6698,743,5758,4.45663,0.99
753.822332,4.495,520,1.90769,322.574,1180,5940,4.42516,1.06
9.2152386,3.487,695,2.47478,138.746,956,5940,4.42516,1.06
7.9192605,2.5053873,21472.30612,11.5285264,38.0328101,633.3727192,4302,4.5054,0.758608
6.5197781,2.63,1290.149756,8.5555002,85.1668,846,4951.7,3.55,2.65
3.0927432,2.2215324,28695.10122,12.6556708,174.0322539,926.3544365,4713.98,4.56492,0.750341
3.9914012,4.2579634,8891.560315,17.0087765,1687.756639,1634.734416,6528.05,4.0799,1.75165
3.5247546,2.958,17803,16.3776,587.098,1371,6052,4.34258,1.19
3.1643744,2.506,3842,6.79941,643.751,1403,6238,4.33794,1.23
1.7266943,0.9051433,1037.78158,1.2127014,45.5940395,662.7454689,3487,4.85306,0.371684
373.0381637,15.3281375,2858.622379,8.4472776,26.2251959,577.1642659,6508,4.18652,1.54352
0.7394818,1.247372,153.5319003,1.3097748,3360.872345,1941.926346,5632,4.45734,0.977079
4.7267257,3.014,283,1.45952,333.088,1190,5655,4.50815,0.92
79.5839995,4.3996752,585.7148869,1.9748837,3.7628265,355.2207257,5391,4.61444,0.79137
7.0142458,2.6555328,1867.317992,2.3954787,14.7225544,499.5920759,3721,4.703,0.539525
38.4787613,5.1869737,23972.89571,12.5609376,0.4962968,214.0696563,5439.49,4.59877,0.810043
1.0271879,0.9889992,863.0912024,1.375524,90.6681431,787.0157613,3406,4.82682,0.399822
3.4130781,2.5787928,4017.82984,5.5008027,304.4148279,1065.335012,5410,4.53617,0.865985
2.4157665,2.1700812,242.4992335,1.5356382,278.2134769,1041.631945,4837,4.55481,0.774575
38.5835889,11.0403765,1501.206365,6.8872276,76.5626552,754.4387662,6373.72,4.05962,1.74231
48.7130843,4.8155571,1609.743309,2.4883067,1.7149724,291.8663524,3943,4.6329,0.621798
0.8374997,1.9640812,248.9571168,2.0046235,3684.520638,1987.078379,5706,4.37,1.08974
6.8669657,3.8812584,796.5543815,3.5242338,271.6138825,1035.398998,6173,4.44273,1.07955
0.82967,1.755,4744.55,20.1053,65023.4,4448,6991.1,3.83,2.65
700.9622566,6.2194192,456.5698347,2.2203819,17.5711392,522.1793937,5626,5.47131,1.00018
7.0893162,3.3795425,127.6112321,1.6279088,318.1431068,1077.147999,5983,4.29138,1.24177
8.0276821,2.9574257,11271.57658,11.980977,161.117342,908.6681834,5368,4.30215,1.12772
28.5410557,10.6581231,1280.589827,7.1843683,94.828344,795.8922782,6197.21,4.08307,1.64162
7.9726644,2.5395549,3581.149392,3.7927661,32.2210236,607.6515119,4564.61,4.68645,0.637495
6.2468813,9.0400019,516.1273113,15.6817806,324.7805755,1082.722748,4643.39,4.438,6.3787198
109.0502946,7.3613043,3819.91221,12.6721874,62.0087384,715.7032239,8953,4.22329,1.92506
5.655018,1.7818546,356.813695,1.5874236,67.2014321,730.2379204,4674,4.61121,0.704768
9.3380252,2.8573107,1771.504759,3.093161,22.8910424,557.8740267,4066,4.52539,0.723481
6.8834027,1.92,771,2.87691,87.7838,852,6133.77,4.32058,1.23
0.4489589,0.7637477,674.8277016,1.015263,258.7481981,1022.913907,3419,4.84756,0.377509
3.003901,3.8750477,10093.17378,16.7208629,1512.654147,1590.576861,6052,4.1353,1.50633
10.9048392,1.5530648,4030.776099,1.5489482,1.8239545,296.3966212,3272,4.99712,0.242121
5.8599392,4.0842391,289.4487735,2.9189614,649.7355768,1287.668025,6149,4.14765,1.5092
9.8786838,1.8852042,1728.745382,2.1083189,6.7948733,411.7798487,3759.27,4.86726,0.460619
16.1455898,4.5431711,919.5336262,3.563467,19.5319797,536.1746979,4816,4.59996,0.732995
2.5080815,1.1724398,1292.715252,2.6163105,223.5290118,986.1732636,4715,4.57812,0.739515
949.7905952,4.2222063,3029.158585,2.8632815,0.030453,106.5435861,3500,4.80448,0.424371
0.8573727,0.5478598,2045.709122,1.2465478,42.012202,649.3272227,3098,5.00721,0.235048
1.5500607,1.225,2550,11.5208,7523.43,2594,8552.3,4.18,2.04
3.477756,1.999,1177,11.3342,379.541,1229,6221,3.53,3.1
0.5868508,0.494,1005,6.12033,1255.21,1658,5842,4.17,1.48
2.3179699,1.496,12009,14.5204,172.957,1010,5770,4.438,1.33
16.2117629,5.3495584,3669.002278,7.2826036,101.5736987,809.6830845,6119,4.35436,1.18343
3.2573898,3.1400826,13770.19314,12.3569361,554.7122128,1237.760678,5698.38,4.40322,1.0461299
2.5199146,3.7121363,12429.37246,17.7001932,2121.517527,1730.937575,6116,4.11132,1.56419
4.304829,3.5311266,7531.42212,13.8395402,925.4934848,1406.737585,6001,4.12263,1.51284
4.0236805,3.71,8925,14.9702,606.797,1382,5807,4.06406,1.57
2.5079177,3.0652269,6997.459121,14.717643,2704.955558,1839.330545,6207.39,4.03891,1.72725
2.3322524,1.4407556,571.3138896,1.902342,267.3379607,1031.299738,4983.53,4.65066,0.708945
14.5478626,5.4881637,3222.817007,12.189719,249.6501113,1013.800942,5559.5,3.84,1.9794101
2.0319883,3.4937463,12273.00569,17.7163979,2886.2922,1869.411128,6161,4.1171,1.56523
1.9281092,1.41745,107974.236,17.7947707,30.0343207,597.0685598,3264,4.8548,0.369847
1.5454492,2.7821528,4280.771492,2.4829303,40.3385544,642.7614652,3264,4.8548,0.369847
1.0222806,2.071,1280,8.97675,15853.1,3126,8448,3.98,2.46
1.2757761,1.313,230,1.28307,357.418,1211,4540.4,4.5,0.79
2.8406462,2.7440612,57872.83361,24.2892126,293.4109933,1055.57439,4389,4.24954,1.02903
5.7238582,3.8545141,8682.246603,11.6470757,434.1768781,1164.223664,6086,4.31517,1.23052
5.7998626,5.684,2387,11.022,806.794,1484,5852,3.64892,2.55
16.1798603,6.495,2249,7.89958,131.122,942,5900.8,4.04,1.63
1.7442831,2.1928372,7445.247905,15.3898195,7630.771499,2383.756344,8039,4.31943,1.6008
2.1499907,3.1026968,25640.81261,20.6364944,1865.453781,1676.161546,6340,4.33387,1.2630399
7.3723906,7.8217079,347.7876879,4.8405988,1331.92121,1540.775568,6083,3.68069,2.5524099
18.0401494,6.0379226,5645.297538,11.1154985,143.3387586,882.4917606,6345,4.21827,1.4445699
2.5761796,1.5879379,49904.25287,12.1450869,45.3541068,661.8718403,3628,4.73924,0.497905
4.0158188,6.257,560,4.59761,4207.93,2243,6950,3.78,2.64
5.826731,4.571,1068,4.71778,1135.31,1617,6305,4.11,1.62
8.503614,1.203,1590,10.2441,33.4398,669,6255,3.88,2.31
1094.062167,3.534,2352,4.39378,17.1449,566,5359,4.55,0.85
7.7966237,1.461,2000,18.0417,200.285,1048,9434,3.66,3.78
2.6452121,3.0559836,10456.84182,12.7803657,970.5163576,1423.542588,5596,4.24644,1.2406
2.2538642,1.5107491,383.7274369,2.1962137,1142.263388,1482.727402,5957,4.39105,1.10261
7.4826325,6.5647136,2569.942171,11.8138164,1070.588751,1458.899645,6128,3.7824,2.2911999
3.413702,2.9160091,15800.47398,12.9118144,530.104856,1223.799285,5845,4.44554,1.01592
2.0814345,6.7307424,16749.46071,14.7083576,808.6671936,1360.072958,5583,4.46043,0.9697
5.4928246,3.4008546,1006.158213,5.5323212,936.5163332,1410.907651,6235,4.05522,1.70647
10.8614911,5.5511467,11069.13203,9.5731365,79.7577939,762.1896249,5663.55,4.53693,0.895095
5.4823596,4.955098,6502.551422,15.2816665,1118.657778,1475.006932,6243,3.98185,1.85996
3.9200919,4.1169544,22430.00406,22.5941886,1241.175166,1513.833177,6574.32,4.23875,1.47238
4.01357,4.1381202,8561.439487,14.9544789,886.2336482,1391.57561,5679,4.07294,1.53012
7.4903271,5.800713,225.5988767,2.5277726,526.6956422,1221.826896,6111.67,4.08398,1.61211
12.5759948,6.529918,284.6855263,2.7981797,263.9394474,1028.006416,6111.67,4.08398,1.61211
0.8497194,1.3521675,69488.14103,19.5460599,337.1057655,1092.851857,3493,4.432,0.679269
3.1420495,2.6691319,18253.75397,12.6079161,275.6027117,1039.179621,4996,4.47095,0.877202
10.327438,8.8021114,1239.156364,8.6575486,856.7350684,1379.848436,6402.35,3.78349,2.4084699
2.3673691,1.474,592,3.89751,1161.29,1626,4403,4.58,0.71
6.3667329,2.628,778,2.19947,118.939,920,5413.7,4.55,0.85
2.0034063,2.661,3372,30.4003,15162.9,3091,6514,4.03,2.27
3.3906311,2.344,720,8.3102,1156.25,1624,7373.8,3.56,3.54
8.1309123,3.313,313,1.51687,144.968,966,5639,4.46,0.97
8.2125318,3.203,898,2.68623,135.613,950,5936,4.47,1
15.3058859,3.463,6498,13.4962,70.5288,807,6803.6,4.12,1.75
8.2065998,3.785,417,4.6173,3451.52,2135,6061,4.21,1.38
1.8330979,2.742,168,1.87367,2928.12,2049,6335,4.1,1.65
87.2129046,2.986,659,2.89746,1.3372,299,6236,4.35,1.22
10.66839,2.717,460,2.81276,96.346,872,6718,4.32,1.37
1.6290926,4.6315189,411.7525108,3.94559,2815.376435,1857.820999,5658,4.08591,1.5037
2.1456324,2.1680096,1438.674695,11.0288578,28811.4007,3322.85081,9389,3.92,2.80165
9.5128916,3.1254171,1191.606744,2.7531721,48.3015382,672.3725733,4998,4.58615,0.767312
5.3664457,2.2975955,8748.743641,10.9418064,248.9480604,1013.087452,5358,4.34315,1.07573
3.691559,2.720758,16316.0232,14.7244708,512.0234924,1213.227432,5720,4.37355,1.0878299
3.2687063,3.6398573,9692.541593,15.0466879,1155.646387,1487.051437,6007.22,4.18781,1.40537
12.1324506,1.5751733,171.2764262,1.5690907,98.4603771,803.406097,5865,4.44965,1.0159301
832.9236254,8.6876381,594.2376069,1.7373781,0.4058463,203.5682958,4193,4.53686,0.725064
720.5742399,6.6602076,1456.903185,5.3917254,1.0721258,259.5261864,6665.4,4.31,1.37318
2.2111104,2.1060279,1956.011683,2.9944585,95.0381191,796.3320731,3761,4.60411,0.656735
9.6703611,2.037,684,2.23934,35.0646,677,5212,4.51487,0.86
25.0882806,3.769,705,3.89809,135.17,949,5212,4.51487,0.86
104.2892798,5.8731029,2021.579368,7.5126605,14.4080456,496.9023128,6501,4.25028,1.43159
8.0555716,3.5853172,913.8621738,3.3778836,168.8120184,919.3282171,5680,4.38997,1.06221
7.8864218,4.9429378,6241.567244,12.4048291,358.1159257,1109.495789,5597,4.04717,1.56051
3.5941651,1.882,100,1.31196,200.507,1048,5694,4.95801,1.39
4.3724063,1.4148388,1642.195033,10.7278887,2515.017554,1806.154946,8096,4.28307,1.67777
1.3888584,0.8267002,1372.513683,0.9650619,31.5257386,604.3465776,3300,4.97775,0.256456
9.2866733,3.2593808,713.8494352,2.6996251,93.8814469,793.897973,5511,4.50367,0.911823
3.2135636,4.3141611,654.7322821,4.1549554,1364.581536,1550.135357,5772,4.04527,1.59521
4.7082414,3.7013817,10708.30358,15.2797869,363.7498778,1113.833982,5490,4.3011,1.14715
5.1855507,1.9734133,1496.791926,2.4406793,31.8495386,605.8924433,3921,4.648,0.603804
1.2710408,1.113,1115,7.85938,5327.83,2380,6004,4.13,1.5
3.0519843,2.868,892,12.1856,10790.5,2839,6251.1,3.79,2.33
2.1613171,1.289,529,1.86733,329.608,1187,5260,4.59,0.8
1.3154261,2.121,285,2.42354,11290.9,2871,6613.8,4.28,1.42
2.7297541,1.439,362,2.11652,200.856,1048,5599.3,4.37,1.08
5.2887576,2.284,598,1.80945,63.339,785,4610,4.55,0.75
3.6649528,3.245,3865,16.4945,13611.8,3009,7889,4.53,1.61
1.2280156,1.0677974,1316.746202,3.2034237,1038.628424,1447.887439,5223,4.53,0.852493
1.3328252,2.0496174,19240.17667,15.3206915,1924.804459,1689.337426,5595.4,4.4,1.0670201
5.3708293,2.9133817,14601.05622,12.0561316,277.4411832,1040.908324,5878,4.47546,0.986176
3.2422424,3.1662519,10616.25978,13.8082328,1534.99081,1596.416451,7069,4.40124,1.30309
6.4095555,8.4737438,2845.143247,17.4517774,2737.145339,1844.778439,6316,3.53,3.18048
3.1122458,2.4986472,14146.47244,14.4173412,1249.969872,1516.507756,6176.8,4.5,1.1207401
3.7899018,3.9779406,7609.268787,23.926255,12025.91816,2670.848848,7810,4.08,2.64206
3.8783341,3.6211626,7843.486732,12.5321785,739.7659967,1330.127709,5748,4.19506,1.34253
8.5386633,2.337,1730,4.04578,63.3913,786,5416.1,4.49,0.95
5.6952223,1.107,1470,3.92346,39.9451,700,5416.1,4.49,0.95
3.1471655,3.402,1440,5.30134,3942.66,2207,4869,4.54,0.79
1.2541235,1.105,23010,8.66923,78.6048,829,3642,4.7,0.54
1.8859353,1.373,2197,7.26339,721.952,1444,6556.9,4.18,1.57
4.9218915,6.715,6245,20.0897,1810.88,1817,6178,3.65,2.7
8.9539287,2.618,5133,8.74683,79.5224,831,5943,4.34,1.17
3.5529033,1.722,17309,17.9469,236.183,1092,6389,4.24,1.41
9.866312,5.285,5737,11.5656,283.77,1143,6209,4.08,1.64
4.6474314,8.452,2652,16.1625,3924.24,2204,6455,3.48,3.44
4.2070367,2.712,13290,16.5857,498.042,1316,6437,4.15,1.59
0.9136081,1.099,1368,5.5813,5597.87,2409,7126,4.29,1.5
2.1350899,1.997,22574,12.6797,280.388,1140,4894,4.53,0.8
4.2916798,3.088,9377,13.1247,675.152,1420,6725,4.32,1.37
4.6107024,5.626,5689,15.7213,1656.67,1777,6391,3.87,2.18
4.0833335,4.406,15664,19.554,1082.21,1597,6298.6,4.14,1.58
2.8474853,2.303,22441,12.7345,260.51,1119,5149,4.53,0.84
2.3107907,1.963,18595,12.0547,213.379,1064,4767,4.46,0.86
7.1603723,4.672,9174,14.5353,304.256,1163,5767,4.07,1.54
6.9191027,4.908,4926,11.0925,448.269,1281,5922,4,1.72
4.5016419,1.897,2992,10.3672,237.971,1094,5713.2,3.89,1.89
5.0310168,3.334,18296,17.1637,262.966,1121,5656.1,4.2,1.32
2.3927114,1.806,13405,14.5439,553.561,1351,5967,4.34,1.17
2.5530138,3.109,6564,13.9066,1540.79,1745,6286,4.01,1.81
18.8155978,4.153,18261,14.443,35.8015,681,5641,4.32,1.14
3.6534344,3.519,24705,20.7632,869.445,1512,6364,4.3,1.32
4.679209,4.261,9667,14.7013,1141.48,1619,6600,4.13,1.67
3.1106751,3.129,10899,13.4185,891.85,1522,5660.5,4.27,1.22
3.9779111,1.843,19441,12.2764,116.092,914,5494,4.52,0.89
0.520403,0.995,143020,21.8226,155.949,984,3112,4.83,0.4
9.7824078,3.889,3218,5.19023,124.326,930,5749,4.47,0.98
10.3299557,3.666,7172,16.2977,170.744,1007,6486,3.97,1.97
0.88501,1.622,820.279,6.77007,2010.85,1865,5362,3.75,2.15
3.4742682,2.577,9883,12.8496,517.706,1328,6121,4.25,1.34
2.6607389,1.538,16613,16.2086,315.217,1173,6090.2,4.28,1.27
4.9564809,1.617,8884,10.077,71.7847,810,5511,4.46,0.96
4.0938735,4.537,16964,20.6029,695.416,1430,5489,4.04,1.55
6.3765906,5.303,4465,10.9141,436.742,1273,5433,3.91,1.8
3.9921399,3.299,9866,11.9626,547.02,1347,5885,4.19,1.38
4.5803096,4.962,6130,14.6817,937.58,1541,5770,3.81,2.1
1.5801759,0.645,6187,9.31686,56.4235,763,4547,4.31,0.98
8.3753156,2.687,3994,11.1765,251.431,1109,6134.6,4.01,1.76
13.3562254,7.214,5815,8.52588,277.264,1136,6122,4.3,1.27
4.6616079,4.007,11972,19.1536,1329.63,1682,7437,4.21,1.7
1.3094686,1.108,18418,13.7943,215.564,1067,3818,4.6,0.66
1.4354814,2.174,698,7.06395,2365.6,1942,6008,3.77,2.27
4.2005957,2.587,4448,11.3204,1013.24,1571,7803,4.26,1.67
3.6720231,3.064,15619,14.495,595.319,1376,6158,4.32,1.23
2.301919,1.614,22440,12.3642,129.797,940,4654,4.51,0.79
1.6029811,0.955,5502,11.6345,591.525,1373,6049,4.13,1.52
0.4916402,0.453,29113,11.7778,109.834,901,3522,4.77,0.46
3.0444485,0.916,30036,9.04276,7.01479,453,3413,4.77,0.47
4.1846077,1.805,10662,11.2001,143.488,964,5714.9,4.35,1.12
40.7401072,2.833,21776,14.5988,3.77501,388,5081,4.48,0.88
5.7415661,1.414,5879,11.2346,64.1962,788,6051,4.19,1.42
1.8478843,2.809,11766,18.4423,3803.45,2187,7218.8,4.21,1.65
9.9754699,3.465,26035,15.8848,60.6571,777,5472,4.42,1
3.6948038,1.203,17237,10.2565,22.9867,610,4376,4.52,0.75
4.3172876,2.178,23720,9.68709,29.3516,648,3744,4.63,0.63
1.8021196,2.407,15426,13.3235,1374.91,1696,6012,4.4,1.1
6.7080688,4.67,4622,10.6429,498.329,1316,6174,4,1.79
5.0809743,4.08,5709,14.7894,884.118,1519,6071.2,3.9,1.97
17.9661374,3.791,3183,11.3217,90.3305,858,6891,3.93,2.2
2.709631,3.282,10819,14.9972,1041.16,1582,5838,4.12,1.47
3.7473877,4.812,3898,12.686,1322.91,1680,5876,3.79,2.18
6.1429164,4.475,3871,7.50153,592.787,1374,6291.9,4.25,1.38
3.5257269,3.457,4435,7.44411,819.047,1490,5638.1,4.26,1.23
4.1877227,1.891,16840,13.6598,118.196,918,5543,4.39,1.05
9.6422713,2.946,28921,12.931,27.248,636,4799,4.58,0.75
3.89989,1.888,10637,14.6814,211.573,1062,6076,4.2,1.41
5.8878118,1.815,9767,12.1166,77.0112,825,5925,4.41,1.08
19.2445211,5.3,17453,20.2585,173.181,1010,6203,4.32,1.25
