# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 11:20:40 2025
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
#
toi,tfopwg_disp,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
207.01,FP,2458330.0970070,5.6492853,4.0424046,44346.5599830,26.5608527,405.0881542,1144.2136790,13.4734000,969.5060000,5963.0000000,4.3113200,1.2102500
2070.01,PC,2458684.4282170,6.3839247,1.5808909,358.7464972,2.2843976,301.4805095,1062.7584328,9.7442800,148.0030000,5849.0000000,4.3301700,1.1635300
2071.01,PC,2459659.6208140,5.6739336,2.8074156,641.2779235,2.5875820,265.3024804,1029.3310585,11.0400000,231.3110000,5873.3000000,4.4621200,1.0028600
2072.01,PC,2459635.5508950,3.1679810,1.3520000,970.0000000,,31.7519000,661.0000000,11.6434000,39.1185000,3546.0000000,4.9394300,
2073.01,PC,2458745.5190190,53.1991439,6.2024225,591.4602835,2.8396233,16.5685990,514.5661300,9.4525300,123.9460000,5729.0000000,4.3217800,1.1563200
2074.01,PC,2458754.1491590,177.5830512,4.7901443,456.0908234,3.5953731,9.1603487,443.7085028,8.3868900,131.2750000,6594.0000000,4.1682500,1.5997800
2075.01,PC,2459690.2923180,4.7981694,2.1425123,1051.0675882,2.3133532,47.3415434,669.0065237,11.1345000,74.1469000,4065.0000000,4.5949600,0.6677970
2076.01,CP,2459675.6950290,10.3563596,3.4814933,923.9421270,2.4103206,48.1191014,671.7367777,8.3745000,41.9091000,5149.6000000,4.6000000,0.7721480
2076.02,CP,2459675.9325100,35.1257472,2.8390000,2066.0000000,3.1702100,3.7884600,388.0000000,8.3745000,41.9091000,5149.6000000,4.6000000,0.7700000
2076.03,CP,2459673.3643690,21.0153047,4.3150000,2072.0000000,3.7821900,28.0330000,641.0000000,8.3745000,41.9091000,5149.6000000,4.6000000,0.7700000
2077.01,PC,2460348.1221100,6.1155829,1.9410000,322.0000000,1.5616700,152.9930000,979.0000000,9.7807000,91.8282000,5284.0000000,4.5424600,0.8500000
2078.01,FA,2458820.2495870,6.2772478,1.5325014,910.5215536,2.5385441,105.2780270,816.9663784,11.0372000,151.1030000,5244.0000000,4.5833900,0.8007410
2079.01,PC,2458711.9671290,1.4923179,1.1558314,669.7182600,1.2607994,84.6732757,773.6710387,10.8515000,37.0660000,3577.0000000,4.7544800,0.4805530
2079.02,PC,2458720.5562680,9.3174113,1.7011801,1790.5546209,2.0623382,7.3649163,420.1570972,10.8515000,37.0660000,3577.0000000,4.7544800,0.4805530
208.01,PC,2458335.9892040,22.4586196,7.1989719,445.0003089,2.1229458,33.8973151,615.4050768,10.3539000,148.3720000,5493.0000000,4.4300100,0.9783810
2080.01,PC,2458689.5320840,63.5809449,3.6561358,1446.5029644,3.0597346,3.1507778,339.8006415,11.4547000,141.4360000,4868.0000000,4.6196400,0.7225200
2081.01,CP,2459757.4446060,10.5054362,2.4850401,1320.6016253,1.9479290,8.2567001,432.3359777,11.6420000,62.3446000,3742.0000000,4.7238200,0.5155470
2081.02,PC,2458686.9659490,5.1097197,1.6354976,540.1814411,1.3996848,21.5855207,549.7438530,11.6420000,62.3446000,3742.0000000,4.7238200,0.5155470
2082.01,PC,2460444.1535140,30.2004765,4.5170000,520.0000000,2.6056000,33.1236000,668.0000000,7.8206000,63.7194000,6004.0000000,4.3624500,1.1500000
2083.01,PC,2458695.8675780,17.9696390,4.2388170,1231.0381518,3.0570342,14.1574455,494.7274115,11.8737000,146.5940000,4410.0000000,4.5070000,0.7672860
2084.01,CP,2459652.8343820,6.0784031,2.1170000,1810.0000000,2.0744800,15.7390000,554.0000000,13.3257000,114.5490000,3630.0000000,4.7666400,0.4700000
2084.02,FP,2458745.4107540,8.1490285,2.3210553,2850.6795113,2.5781465,8.9902040,441.6336290,13.3257000,114.5490000,3630.0000000,4.7666400,0.4667660
2085.01,PC,2458850.3208500,,6.7940415,1885.1609090,3.4610442,1.4046835,277.6606693,9.8499000,84.5772000,5134.0000000,4.5724400,0.7990510
2086.01,PC,2459772.4899820,41.7540004,4.4910000,820.0000000,2.7529700,7.9761000,468.0000000,11.3160000,202.2650000,5337.0000000,4.4803600,0.9100000
2086.02,PC,2459662.4825750,20.2616550,2.9685197,612.9485468,2.4206095,30.2935939,598.3529678,11.3160000,202.2650000,5337.0000000,4.4803600,0.9140830
2087.01,PC,2458709.1290540,,16.0960466,548.0827650,2.2664482,7.6309448,423.9008895,10.0537000,131.5420000,5647.0000000,4.4800100,0.9538150
2088.01,CP,2459517.9957000,124.7298700,7.2967692,1781.9160024,3.5130935,1.7337719,292.6629465,10.8812000,126.4600000,4902.0000000,4.5026000,0.8314230
2089.01,PC,2459790.2822630,49.9950015,5.1090000,1080.0000000,2.6528600,5.9211200,434.0000000,11.5509000,187.9270000,5274.2700000,4.6103800,0.7800000
209.01,APC,2458325.8848390,4.3794298,1.6639354,969.6957616,2.3149088,120.9359556,845.7823340,10.8545000,113.3870000,4892.0000000,4.5095500,0.7427790
2090.01,PC,2458715.3336880,230.9221200,15.8602661,284.9247434,3.6785805,10.5095659,459.2148716,8.8061300,203.2170000,6395.0000000,3.8931200,2.1204000
2091.01,PC,2458742.8747400,177.2188871,5.5590645,294.4296280,2.0323111,3.4452852,347.4769843,8.1529000,70.2105000,5809.0000000,4.3335100,1.1502500
2092.01,PC,2458740.6682450,4.3032642,2.5737232,710.7656808,2.6656800,195.7930000,1042.0000000,10.6375000,176.7590000,5468.7300000,4.3745800,1.0500000
2093.01,PC,2458751.6240480,53.8108713,4.2655099,965.1696621,2.2249096,3.0646979,337.4556203,10.6699000,82.7982000,4455.0000000,4.5562100,0.7302610
2094.01,PC,2458691.3193620,18.7931749,1.0988900,1844.6985474,1.7151271,1.8563658,297.7046646,12.2669000,50.0248000,3457.0000000,4.8482500,0.3767750
2095.01,CP,2458692.7997270,17.6648660,2.7644951,736.3925122,1.2984859,3.5982457,351.2711274,11.0788000,41.9176000,3746.0000000,4.7697900,0.4632050
2095.02,CP,2458704.2902300,28.1722501,3.3983448,950.5653623,1.4475246,1.9311199,300.6575117,11.0788000,41.9176000,3746.0000000,4.7697900,0.4632050
2096.01,CP,2459601.8461720,3.1190716,1.1585974,2964.5828911,1.6229796,10.0845871,454.5004101,13.4764000,48.4809000,3285.0000000,4.9899200,0.2473310
2096.02,CP,2458687.5382300,6.3878202,1.4551851,5857.0164704,2.0414710,3.8775285,357.8973634,13.4764000,48.4809000,3285.0000000,4.9899200,0.2473310
2097.01,FP,2458712.3930150,1.7890217,1.9190564,391.6251669,1.6741803,554.8261181,1237.8242135,11.6685000,198.3450000,5264.0000000,4.5958600,0.7915240
2098.01,PC,2458756.6743190,,12.4131426,230.8387014,2.4661884,13.8234959,491.7838032,8.2077300,148.9440000,7788.0000000,4.3257700,1.5457799
2099.01,FP,2459626.6703760,19.5078657,4.6030000,1770.0000000,3.9283900,61.4917000,780.0000000,11.2011000,95.3985000,4316.0000000,4.5600000,0.7100000
210.01,PC,2459338.9931200,9.0105414,1.8443264,4125.0713000,2.1513682,3.3568205,345.2246743,12.5395000,42.8091000,3275.0000000,4.4380000,0.3301460
2100.01,PC,2459605.6402360,23.6573994,2.3087780,1180.9350567,3.0681221,23.5564568,561.8847450,10.8676000,163.9820000,5535.0000000,4.5712600,0.8466150
2101.01,PC,2458690.4168000,9.0753271,3.6156842,586.9172699,2.5831328,122.8680194,849.1403218,10.6397000,178.4270000,5619.0000000,4.4400000,0.9975890
2102.01,PC,2458687.5837840,6.7060238,1.6782365,542.9365808,2.1264700,100.7791488,808.0950027,11.4106000,183.7370000,5292.0000000,4.5820100,0.8078110
2102.02,PC,2459958.4708390,,3.3394704,1474.5340825,3.2194250,0.4927756,213.6889395,11.4106000,183.7370000,5292.0000000,4.5820100,0.8078110
2103.01,PC,2459663.7467390,2.6620728,1.7235054,220.9994213,1.2172175,267.4349792,1031.3932912,10.3366000,95.5156000,4884.0000000,4.5400000,0.7997160
2103.02,PC,2458697.6824020,20.2926468,3.7402567,319.9395199,1.7004976,17.8262440,524.0644631,10.3366000,95.5156000,4884.0000000,4.5400000,0.7997160
2104.01,PC,2460336.1607550,3.2723118,1.8150000,464.0000000,1.4677200,133.5170000,947.0000000,10.0556000,76.7418000,4907.0000000,4.6200000,0.7200000
2104.02,PC,2460329.8706320,5.9043690,2.6530000,351.0000000,1.3595900,85.3357000,846.0000000,10.0556000,76.7418000,4907.0000000,4.6200000,0.7200000
2104.03,PC,2460335.8847860,15.1808746,2.8080000,689.0000000,1.8686400,18.1396000,574.0000000,10.0556000,76.7418000,4907.0000000,4.6200000,0.7200000
2104.04,PC,2460336.9436270,1.9803146,1.6600000,306.0000000,1.1696900,301.4910000,1160.0000000,10.0556000,76.7418000,4907.0000000,4.6200000,0.7200000
2104.05,PC,2458687.7943210,9.5611100,3.0128111,381.5567640,1.6790876,40.5800926,643.7214903,10.0556000,76.7418000,4907.0000000,4.6200000,0.7237570
2105.01,PC,2459422.2726650,15.9152686,1.1393111,652.5574248,2.2277479,23.4115602,561.0187018,9.8565000,72.9091000,4718.0000000,4.4901200,0.8210670
2106.01,FP,2458899.8617020,0.6332593,0.8622011,1191.4597195,5.3027904,4030.7512475,2032.1990726,9.8564900,121.1670000,5590.0000000,4.4537400,0.9762120
2107.01,CP,2458654.6146700,2.4545700,2.3900000,19250.0000000,14.1830000,508.4680000,1322.0000000,11.3819000,236.7050000,5565.0000000,4.4500000,0.9700000
2108.01,APC,2459719.3801980,6.8019625,2.9121651,15465.6374163,29.3148832,501.9413628,1207.2104771,10.2230000,251.8840000,6300.0000000,4.2200000,1.4226800
2109.01,CP,2458984.3888800,0.6724900,1.8010000,7890.0000000,15.7288000,14429.0000000,3053.0000000,9.7856900,262.0410000,6647.0000000,4.1200000,1.7000000
211.01,APC,2458329.2563270,6.5638575,1.7124147,2132.1775602,7.6270781,239.5709931,1003.4097296,9.4906000,121.3210000,5873.9700000,4.3518200,1.0887100
2110.01,FA,2458687.5550900,32.7663900,6.0890000,500.0000000,3.2053100,38.3962000,693.0000000,9.6990200,182.3230000,6073.0000000,4.2100000,1.3900000
2111.01,FP,2460479.4209500,1.2680452,1.0270000,538.0000000,2.2470700,504.8790000,1320.0000000,9.1597000,83.1749000,5477.0000000,4.4600000,0.9500000
2112.01,PC,2459729.8045530,14.0120582,5.9348633,751.5203056,4.4835127,335.0295174,1091.1652269,7.1776000,86.1058000,7184.0000000,4.2500000,1.5804600
2112.02,PC,2459856.0066240,155.8237000,10.6418460,1164.4006092,5.5521957,156.5032302,902.0914695,7.1776000,86.1058000,7184.0000000,4.2500000,1.5804600
2113.01,FP,2458984.2239800,5.2461200,4.1940000,1030.0000000,5.6188100,368.5220000,1220.0000000,10.5163000,250.7550000,5286.9000000,,1.7600000
2114.01,PC,2460476.6615980,6.2099619,4.4900000,4090.0000000,14.3690000,1293.0200000,1670.0000000,9.8251000,317.8450000,6382.0000000,3.9000000,2.1000000
2115.01,FP,2460447.7948030,3.6944323,4.9150000,312.0000000,3.0583800,5824.8700000,2433.0000000,8.2925400,213.0970000,8153.0000000,4.0900000,2.1100000
2116.01,FP,2460644.0609800,5.3089937,5.8760000,531.0000000,3.2980300,2090.7100000,1883.0000000,9.6812900,239.9450000,6927.0000000,4.1800000,1.6500000
2117.01,FP,2458971.4186300,28.6620782,4.3510000,2600.0000000,12.4971000,119.8510000,921.0000000,9.9827200,255.9170000,6280.0000000,4.0500000,1.7200000
2118.01,FP,2458956.5689400,2.3448300,1.4170000,370.0000000,4.2647000,580.5770000,1367.0000000,8.6353200,186.8250000,6398.0000000,3.8900000,2.1300000
2119.01,CP,2460442.0551860,7.2008611,2.0300000,50063.0000000,12.0629000,9.6743900,491.0000000,10.3978000,31.4006000,3606.0000000,4.7400000,0.5000000
212.01,APC,2458325.4903440,0.3352715,0.7189856,19687.8213975,4.4688000,11198.5149308,2623.6739175,12.5595000,,3332.0000000,4.9496400,0.3000000
2120.01,CP,2458795.8228740,5.7998189,1.0143740,8567.3390223,2.6346124,3.7367095,354.6027378,12.8233000,32.1755000,3179.0000000,4.9997800,0.2402330
2121.01,APC,2459718.9874400,2.3195654,2.0259086,19508.6953576,12.4030722,195.4879901,953.6736208,11.9441000,,4325.6600000,4.4380000,0.6283650
2122.01,KP,2459767.5259340,3.5852284,3.0197224,16909.2285380,14.5431829,547.1719916,1233.5328348,12.6580000,511.3880000,5852.0000000,4.4068400,1.0672500
2123.01,PC,2458990.8157760,10.3088514,3.8012836,2122.2459980,4.0217464,66.7917777,729.1224998,9.5373000,86.2732000,5432.0000000,4.5634100,0.8437020
2124.01,KP,2459767.9271560,3.5539283,3.6341388,9368.3887704,21.2028076,2276.2950187,1761.6794429,11.1116000,515.9800000,6184.0000000,3.9042000,2.0085199
2125.01,KP,2460505.1712140,5.0316347,5.2650000,4912.0000000,15.3999000,1248.6500000,1656.0000000,10.1213000,368.0300000,6350.0000000,3.8700000,2.1600000
2126.01,KP,2459391.0635020,1.3061880,1.4177746,24746.2794438,16.7588830,1025.5021895,1443.2894048,11.7213000,231.3370000,5489.0000000,4.5934200,0.8201810
2127.01,KP,2458983.7449920,5.5080682,2.6399995,21584.7573167,10.7299795,82.2406616,768.0533689,11.7330000,161.4000000,4790.0000000,4.5876500,0.7401130
2128.01,CP,2458987.2663540,16.3413889,5.3764481,372.0970618,2.6290790,86.2314650,777.2060824,6.6813000,36.5780000,5991.1100000,4.3771100,1.1250600
2129.01,KP,2459762.1003360,4.6276640,2.3060000,6190.0000000,14.3694000,1038.7800000,1581.0000000,9.5441700,222.6630000,6727.6000000,4.2200000,1.5500000
213.01,PC,2460177.8872190,23.5199045,3.2220000,1243.0000000,2.3050200,10.4530000,500.0000000,9.7806000,54.3256000,4566.4000000,4.9300000,0.6700000
213.02,PC,2458328.4427590,7.7565534,2.4341043,286.2558604,1.1359985,37.2050274,629.8978948,9.7806000,54.3256000,4566.4000000,4.9300000,0.6720620
2130.01,KP,2459010.8277280,5.0052605,4.9057646,7641.4040980,13.6314528,746.9024560,1333.3240765,11.0269000,344.0500000,6115.0000000,4.1670300,1.4670100
2131.01,KP,2460338.1360340,1.8468345,2.5650000,13237.0000000,16.4012000,1845.3000000,1825.0000000,10.1058000,231.1610000,6352.0000000,4.2700000,1.3600000
2132.01,KP,2459391.1541840,3.2440454,3.6774272,15011.9381969,21.0498466,983.3097556,1428.2108779,10.2025000,197.5720000,5703.0000000,4.1600000,1.3895100
2133.01,PC,2458985.8828280,3.8266587,2.0605848,1181.8154296,2.4536347,81.1071602,765.3931102,10.8571000,75.1973000,4175.0000000,4.5400000,0.7163120
2134.01,CP,2460496.5909630,9.2292078,2.8170000,1606.0000000,3.2188300,37.6631000,690.0000000,7.7945000,22.6202000,4406.0000000,4.5042800,0.7700000
2134.02,CP,2460485.7943800,95.8531625,5.0240000,5975.0000000,5.9576300,2.6910400,356.0000000,7.7945000,22.6202000,4406.0000000,4.5042800,0.7700000
2135.01,KP,2459414.3947420,2.7884723,2.9462464,14467.6854046,13.9432645,850.6754194,1377.4020358,11.3998000,303.3360000,5833.0000000,4.3538500,1.1295600
2136.01,CP,2459394.5937260,7.8519082,1.6318726,3873.9591492,2.1705803,4.8904688,379.2777558,11.7371000,33.3631000,3384.0000000,4.8799800,0.3438800
2137.01,APC,2459393.0847700,14.1502269,3.8264451,41358.8663923,18.6317683,34.4595552,617.9412206,12.2186000,244.7550000,4882.0000000,4.4565500,0.8739520
2138.01,FP,2458684.2219590,1.4821845,2.5956827,16269.2562793,27.5079498,4005.6758560,2029.0310837,12.5466000,772.0260000,6835.3100000,4.3719100,1.3128400
2139.01,KP,2459768.6535900,1.4013784,1.7042715,19735.2001267,13.9977478,917.4100949,1403.6558119,12.4197000,298.2140000,4984.0000000,4.4102800,0.9349770
214.01,PC,2460154.9455420,18.5537012,3.4380000,448.0000000,1.5760600,25.0891000,623.0000000,8.0089000,38.9600000,5346.2000000,4.6000000,0.8000000
214.02,PC,2460174.7096580,9.6959610,2.7720000,122.0000000,0.8085520,66.2914000,794.0000000,8.0089000,38.9600000,5346.2000000,4.6000000,0.8000000
2140.01,KP,2459012.5109630,2.4706114,1.7944860,14310.7159758,13.7703405,817.5658193,1363.7991993,10.8540000,215.3200000,5854.0000000,4.4500000,1.0161300
2141.01,CP,2460453.4322360,18.2616878,3.4340000,971.0000000,2.8597300,57.4643000,767.0000000,8.8975000,77.6820000,5674.0000000,4.4948300,0.9400000
2142.01,PC,2459014.8355420,9.3004351,2.3510062,1595.2088627,1.5550304,4.6279256,374.0815959,11.0768000,27.7525000,3472.0000000,4.8604200,0.3639660
2143.01,PC,2460470.9926660,5.5899401,5.0320000,3840.0000000,12.1202000,1816.6300000,1818.0000000,10.1041000,378.6840000,7437.0000000,4.0900000,1.9500000
2144.01,PC,2460584.0292690,37.3415931,5.3510000,766.0000000,2.1417000,12.9381000,528.0000000,9.9066700,105.8060000,5452.0000000,4.5322400,0.8800000
2145.01,CP,2460470.3618270,10.2611329,7.3690000,1900.0000000,12.2521000,515.9390000,1327.0000000,8.5594200,224.7310000,6202.0000000,3.6300000,2.7800000
2146.01,FP,2459765.0398680,5.8924856,3.1340000,4530.0000000,17.4655000,1958.5600000,1853.0000000,9.9094000,402.9080000,7272.0000000,4.0000000,2.1300000
2147.01,PC,2459599.1768070,26.2049782,5.8635323,5593.1821784,10.1549700,68.2927590,733.1847347,10.7047000,282.1080000,6115.0000000,4.2500000,1.3363301
2148.01,FP,2458693.4232800,23.4852200,3.5460000,6020.0000000,14.0152000,62.0856000,782.0000000,10.6746000,299.6680000,5930.0000000,4.1100000,1.5100000
2149.01,PC,2460367.2275860,0.5842495,0.5590000,1041.0000000,5.5079900,1217.7400000,1645.0000000,10.1099000,222.2500000,6020.0000000,4.1800000,1.3400000
215.01,PC,2458334.3969780,26.2851404,2.7692779,975.2076991,3.0828630,29.1144876,592.4436342,10.5011000,166.4850000,5821.0000000,4.4409400,0.9644500
2150.01,FP,2459768.2691020,2.2263798,2.8630000,1270.0000000,6.5139300,2064.9000000,1877.0000000,10.4288000,370.5360000,6446.3000000,4.0300000,1.8400000
2151.01,FP,2459014.3685400,15.6464300,7.7500000,6010.0000000,16.1126000,323.3670000,1181.0000000,10.1420000,277.9340000,5660.0000000,3.8600000,1.9500000
2152.01,CP,2459883.4418470,3.3772835,3.6434514,7216.4961357,15.3058361,2195.7879328,1745.8918919,10.7053000,303.0060000,6688.0000000,4.1100000,1.7323500
2153.01,FP,2459391.9519720,2.7180835,6.1842922,329.1728205,4.2423946,3009.1075587,1888.9879062,9.5458100,238.6750000,5668.0000000,3.7600000,2.1805999
2154.01,CP,2459768.1027610,3.8240826,2.5172521,10096.1098633,16.0547024,1005.8946259,1436.3420387,10.6611000,296.4600000,6243.0000000,4.2400000,1.3871900
2155.01,CP,2459913.9839940,3.7246883,3.0780000,3320.0000000,10.8811000,686.5030000,1426.0000000,10.9939000,416.0770000,6144.0000000,4.0200000,1.7400000
2156.01,FP,2459011.0503500,0.6755400,0.9220000,680.0000000,15.6973000,7493.1700000,2591.0000000,9.8743700,253.0110000,4872.0000000,,2.7400000
2157.01,FP,2459764.1100520,8.4249043,2.3110000,21600.0000000,15.0361000,92.8193000,864.0000000,10.7033000,178.4300000,5756.0000000,4.5100000,0.9300000
2158.01,CP,2459758.5863120,8.6007557,3.3040000,5090.0000000,10.7988000,81.4989000,837.0000000,10.1669000,198.4730000,5389.0000000,4.0600000,1.5000000
2159.01,APC,2459755.8984010,10.0509704,6.1290000,8660.0000000,13.5943000,263.0460000,1121.0000000,10.8595000,294.3980000,5844.0000000,4.1600000,1.4100000
216.01,CP,2458331.4885630,34.5059318,3.8206653,17387.9834231,10.4625162,9.5814512,448.7222169,11.5748000,177.9450000,5025.7700000,4.6634800,0.8017360
216.02,CP,2459340.9047190,17.3890454,2.6516541,2971.7532268,6.4840125,23.8921547,563.8759593,11.5748000,177.9450000,5025.7700000,4.6634800,0.8017360
2160.01,PC,2459688.4642870,2.2390502,1.6400000,490.0000000,2.7321500,640.0330000,1401.0000000,10.6071000,244.8040000,6021.0000000,4.2900000,1.2500000
2161.01,FP,2459767.1609080,1.5873866,1.5100000,110.0000000,1.0908300,466.5530000,1294.0000000,9.5998000,73.1018000,5028.0000000,4.5500000,0.8100000
2162.01,FP,2460656.8161060,12.9773004,4.3910000,997.0000000,7.7528400,1521.6900000,1740.0000000,10.2182000,315.3230000,6610.0000000,4.1400000,1.6600000
2163.01,PC,2460474.9566120,5.2132496,3.7650000,750.0000000,3.7290700,657.5210000,1410.0000000,10.2350000,261.0450000,6318.0000000,4.2000000,1.4700000
2164.01,FP,2459010.8611200,1.0933300,1.9750000,1250.0000000,12.2642000,2102.0700000,1886.0000000,10.8790000,529.4900000,5274.0000000,,3.3900000
2165.01,APC,2459417.6446160,0.9499997,2.5440000,4200.0000000,14.0337000,14232.8000000,3042.0000000,10.8207000,557.3640000,7421.0000000,4.0000000,2.1600000
2166.01,PC,2460555.5940310,5.1354577,3.7160000,353.0000000,3.3405000,882.5580000,1518.0000000,10.0788000,348.5540000,6515.0000000,3.9700000,1.9900000
2167.01,FP,2459441.7460480,23.0531698,1.2280000,2940.0000000,9.1261300,7.8540600,466.0000000,10.7791000,232.3040000,5752.0000000,4.3000000,1.1900000
2168.01,FP,2458772.9335100,37.8363300,5.7130000,8240.0000000,13.5094000,80.1971000,833.0000000,10.9591000,310.8850000,6641.0000000,4.3800000,1.2600000
2169.01,PC,2459773.7479450,8.2148505,3.8390000,3140.0000000,10.4375000,216.1700000,1068.0000000,10.5527000,351.4870000,6183.0000000,4.0000000,1.8100000
217.01,FP,2460203.9466400,3.1385875,3.5410000,584.0000000,4.7063900,17444.7000000,3201.0000000,8.7350000,142.0180000,6278.0000000,4.0815300,1.5500000
2170.01,PC,2460469.2444000,9.2786686,4.5770000,527.0000000,2.2316800,240.6880000,1097.0000000,10.4679000,206.3680000,6018.0000000,4.3900000,1.1200000
2171.01,FA,2459011.8331700,1.7816600,2.7650000,8160.0000000,13.9111000,2772.8100000,,10.8181000,420.2680000,6528.0000000,,1.4900000
2172.01,FA,2459011.8292500,1.7825200,2.7290000,1920.0000000,18.6528000,4451.3600000,2275.0000000,10.8642000,600.5020000,5085.0000000,,3.7000000
2173.01,FP,2460311.5972470,0.6856225,0.7510000,723.0000000,3.3512900,2492.4900000,1968.0000000,10.4929000,185.8490000,5829.0000000,4.4100000,1.0600000
2174.01,PC,2459765.9594600,2.9601848,2.0140000,960.0000000,4.2106700,463.2470000,1292.0000000,10.5817000,262.4270000,6069.0000000,4.2400000,1.3300000
2175.01,KP,2459770.3777340,4.4379727,4.7176624,16222.5125043,20.3565337,944.8725135,1414.0444235,12.9614000,881.3860000,5967.0000000,4.0800000,1.5696599
2176.01,KP,2459776.6808720,7.8914271,4.2653156,9822.0002486,12.9299942,278.9767986,1042.3456808,12.9934000,722.7950000,5883.0000000,4.2500000,1.2799200
2177.01,KP,2459445.3041660,3.5224751,3.2804955,8602.3256450,15.9014832,1423.8679407,1566.7048126,13.1448000,1021.8700000,6179.0000000,4.1100000,1.5817000
2178.01,KP,2459392.6867840,3.0241110,2.7209657,7558.6411086,12.0899079,1227.3844251,1509.6104781,13.4633000,1005.8400000,6041.0000000,4.2200000,1.3638800
2179.01,CP,2459062.4229640,15.1689723,2.0633315,7818.5475582,11.7952966,83.3855897,770.7126737,11.4864000,306.0630000,5713.0000000,4.3400000,1.1289800
218.01,PC,2458325.5479970,0.4384814,0.5192935,486.4774785,0.6505972,155.7120176,900.9491556,13.3292000,52.3428000,3146.0000000,4.4380000,0.2845380
218.02,PC,2458328.4083170,8.3522143,1.6637119,3924.6422290,1.8017268,3.0609406,337.3521453,13.3292000,52.3428000,3146.0000000,4.4380000,0.2845380
