Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
CANDIDATE,9.17617167,4.2642,207.0,1.66,200.99,960.0,5903.0,4.3,1.156
CANDIDATE,19.7383992,4.894,168.0,1.61,72.32,744.0,5903.0,4.3,1.156
CANDIDATE,41.6980186,5.7047,441.0,2.03,19.61,537.0,5997.0,4.466,0.971
CANDIDATE,59.6585348,5.514,1040.0,3.59,5.66,393.0,5243.0,4.547,0.831
CANDIDATE,52.6298542,6.118,676.0,3.68,20.65,544.0,5339.0,4.096,1.433
CANDIDATE,10.29099413,4.28889,9660.0,13.43,233.08,996.0,5803.0,4.134,1.373
CANDIDATE,14.8783945,7.491,323.0,1.63,54.19,692.0,5822.0,4.557,0.837
CANDIDATE,59.6222627,6.888,993.0,3.63,13.23,486.0,6108.0,4.471,0.997
FALSE POSITIVE,4.9883873,9.059,508.0,3.28,550.52,1236.0,6418.0,4.395,1.171
CANDIDATE,8.19596647,2.824,793.0,2.04,48.2,672.0,4723.0,4.557,0.747
CANDIDATE,15.59466045,5.0478,868.0,2.74,62.88,718.0,5900.0,4.5,0.929
CANDIDATE,56.35407916,3.4449,1040.0,2.59,3.63,352.0,4802.0,4.582,0.701
FALSE POSITIVE,36.12895451,2.2348,3760.0,53.72,21.05,546.0,5921.0,4.484,0.912
FALSE POSITIVE,32.50456309,2.4657,7590.0,10.68,28.8,591.0,6132.0,4.479,0.947
FALSE POSITIVE,1.332560589,4.2427,567.0,1.4,330.32,1086.0,4489.0,4.662,0.609
CANDIDATE,31.56904354,2.6364,4230.0,11.18,25.83,575.0,5654.0,4.387,0.998
FALSE POSITIVE,9.08590495,2.0718,2120.0,6.28,130.1,861.0,5931.0,4.479,0.866
FALSE POSITIVE,0.784512952,2.4623,586.0,25.48,3432.93,1952.0,5997.0,4.522,0.904
FALSE POSITIVE,0.883778461,1.6339,120.0,1.09,3316.4,1934.0,5975.0,4.453,0.949
CANDIDATE,2.465024332,1.262,30.7,0.69,1406.11,1561.0,6139.0,4.291,1.194
CANDIDATE,15.86624787,4.25,77.3,1.31,141.18,879.0,6099.0,4.193,1.308
FALSE POSITIVE,4.288515468,2.2959,3460.0,76.51,2081.57,1722.0,6378.0,3.878,2.002
CANDIDATE,3.797018259,2.2608,14400.0,10.07,219.64,982.0,5167.0,4.527,0.848
CANDIDATE,1.340596782,1.6484,108.0,1.16,2393.35,1783.0,5992.0,4.385,1.125
CANDIDATE,17.42393582,4.929,771.0,3.29,64.13,722.0,6018.0,4.46,0.969
CANDIDATE,9.8786461,1.8915,1470.0,1.6,5.65,393.0,3609.0,4.843,0.422
CANDIDATE,44.96407458,4.981,812.0,2.0,4.89,379.0,4827.0,4.615,0.729
CANDIDATE,49.7700907,10.065,3530.0,5.12,10.16,455.0,5774.0,4.567,0.818
FALSE POSITIVE,12.7319385,4.4157,11400.0,70.11,405.75,1145.0,7238.0,4.221,1.568
FALSE POSITIVE,0.520222869,1.2216,270.0,1.52,5038.49,2145.0,5776.0,4.527,0.889
CANDIDATE,5.83376197,3.9988,533.0,2.98,403.49,1143.0,6213.0,4.387,1.195
CANDIDATE,2.42150341,2.965,172.0,1.62,1305.04,1532.0,6213.0,4.387,1.195
CANDIDATE,14.16400071,4.3031,728.0,2.35,54.95,694.0,5440.0,4.438,0.885
CANDIDATE,0.840594032,1.404,49.8,0.62,2368.31,1780.0,5440.0,4.438,0.885
CANDIDATE,6.20920207,2.637,102.0,0.89,164.98,914.0,5440.0,4.438,0.885
CANDIDATE,5.48711441,2.93,1330.0,3.24,115.29,836.0,5103.0,4.562,0.787
CANDIDATE,8.29084167,3.613,1030.0,3.21,66.47,728.0,5103.0,4.562,0.787
CANDIDATE,3.20539622,2.143,454.0,1.7,236.11,1000.0,5103.0,4.562,0.787
CANDIDATE,16.73869035,2.398,997.0,2.56,26.06,576.0,5103.0,4.562,0.787
FALSE POSITIVE,5.093938816,3.93144,25000.0,17.19,395.38,1137.0,6197.0,4.449,1.035
CANDIDATE,13.93291548,2.6239,132.0,1.66,124.53,852.0,6026.0,4.321,1.207
CANDIDATE,2.36436762,3.372,28.4,0.82,2228.09,1752.0,6250.0,4.184,1.543
CANDIDATE,20.6654374,3.172,100.0,0.66,13.35,487.0,4830.0,4.605,0.676
CANDIDATE,20.31047472,5.3357,165.0,2.41,177.81,931.0,6065.0,3.97,1.877
CANDIDATE,69.8347983,8.262,267.0,3.51,80.97,765.0,7732.0,4.075,2.022
CANDIDATE,2.53475568,4.5716,463.0,2.02,519.95,1218.0,5662.0,4.532,0.806
CANDIDATE,2.59488443,1.684,592.0,2.36,249.92,1014.0,4748.0,4.526,0.797
CANDIDATE,43.3167427,4.995,988.0,2.42,10.47,459.0,5654.0,4.59,0.774
CANDIDATE,19.18109525,2.424,865.0,1.72,16.42,513.0,5214.0,4.673,0.587
FALSE POSITIVE,37.59029855,4.3855,19900.0,14.39,25.53,573.0,6147.0,4.463,1.003
CANDIDATE,31.0033072,5.253,645.0,2.72,34.03,616.0,6090.0,4.447,1.071
FALSE POSITIVE,3.351556891,2.4005,342.0,1.64,314.73,1074.0,5185.0,4.442,0.911
CANDIDATE,2.617028373,2.046,499.0,1.57,233.23,996.0,4831.0,4.568,0.724
FALSE POSITIVE,1.876406096,1.531,434.0,1.57,476.68,1192.0,5198.0,4.6,0.759
FALSE POSITIVE,6.71425632,3.339,284.0,5.76,1416.6,1565.0,6093.0,3.737,2.623
CANDIDATE,150.2412582,10.849,2380.0,4.6,2.72,327.0,5604.0,4.451,0.943
CANDIDATE,53.44944498,5.3091,3440.0,5.82,13.23,486.0,5919.0,4.485,1.0
FALSE POSITIVE,0.466743525,1.3956,796.0,20.43,5480.92,2197.0,5791.0,4.549,0.856
FALSE POSITIVE,1.727177258,2.081,347.0,1.42,576.55,1250.0,5394.0,4.622,0.72
CANDIDATE,7.24022418,2.9153,865.0,2.14,62.1,716.0,4955.0,4.61,0.721
CANDIDATE,4.64622383,2.5137,447.0,1.82,112.18,830.0,4955.0,4.61,0.721
CANDIDATE,10.29674097,2.7292,1010.0,5.75,384.86,1129.0,6068.0,4.04,1.797
CANDIDATE,5.93919041,2.285,425.0,3.7,801.92,1357.0,6068.0,4.04,1.797
CANDIDATE,19.74733983,3.4444,481.0,2.62,76.57,754.0,6243.0,4.406,1.149
CANDIDATE,30.36044536,6.0134,21100.0,10.99,10.47,459.0,4939.0,4.541,0.765
CANDIDATE,4.4096675,2.1418,133.0,1.51,476.94,1192.0,5836.0,4.347,1.166
CANDIDATE,4.16787814,2.2136,168.0,1.07,202.48,962.0,5251.0,4.541,0.847
CANDIDATE,11.79161234,3.036,415.0,2.41,127.75,857.0,5619.0,4.264,1.199
FALSE POSITIVE,20.55848388,1.449,677.0,36.9,35.76,624.0,5578.0,4.484,0.936
CANDIDATE,26.964501,3.792,602.0,2.2,25.56,573.0,5754.0,4.534,0.905
CANDIDATE,7.76845639,3.689,218.0,1.35,118.09,841.0,5447.0,4.481,0.917
FALSE POSITIVE,2.178154348,3.4874,429.0,22.22,886.88,1392.0,5947.0,4.482,0.881
CANDIDATE,5.03257009,4.213,439.0,2.53,283.49,1047.0,5970.0,4.521,0.908
CANDIDATE,40.4286676,7.102,916.0,2.92,14.08,494.0,5813.0,4.561,0.833
CANDIDATE,21.3588236,5.823,640.0,2.52,53.89,691.0,6170.0,4.472,0.992
CANDIDATE,22.0459163,5.22,805.0,3.05,39.69,640.0,5900.0,4.509,0.951
FALSE POSITIVE,49.6456235,23.568,858.0,43.41,41.57,648.0,6273.0,4.129,1.493
CANDIDATE,17.32670445,4.269,800.0,2.23,19.38,535.0,4955.0,4.61,0.721
CANDIDATE,44.8411168,5.902,1050.0,2.75,5.45,390.0,4955.0,4.61,0.721
FALSE POSITIVE,1.008917105,1.4577,339.0,1.51,1698.88,1636.0,5708.0,4.578,0.795
CANDIDATE,13.75207851,2.8831,1220.0,2.81,22.57,556.0,4802.0,4.616,0.699
CANDIDATE,6.33855946,3.4617,722.0,3.31,270.47,1034.0,6108.0,4.466,1.03
CANDIDATE,11.30507984,3.989,278.0,1.4,72.67,744.0,5705.0,4.556,0.844
CANDIDATE,4.59489816,3.1381,110.0,1.85,716.65,1319.0,6056.0,4.217,1.381
CANDIDATE,32.2964275,4.561,472.0,1.9,15.14,503.0,5246.0,4.47,0.891
CANDIDATE,2.97041801,2.2369,531.0,1.7,228.11,991.0,5068.0,4.608,0.743
CANDIDATE,9.9824036,1.09,83.9,1.17,205.65,966.0,6273.0,4.364,1.139
CANDIDATE,12.68173393,1.6866,5880.0,7.25,30.84,601.0,4976.0,4.577,0.701
FALSE POSITIVE,6.814984472,3.05409,23900.0,14.18,115.58,836.0,5465.0,4.566,0.817
FALSE POSITIVE,63.9354965,13.321,1250.0,2637.6,10631.01,2590.0,3626.0,0.684,97.41
CANDIDATE,83.09708021,9.2639,15900.0,13.83,2.78,329.0,5286.0,4.627,0.636
CANDIDATE,7.891448838,4.2854,10300.0,12.63,263.54,1028.0,5972.0,4.313,1.237
CANDIDATE,0.839961456,1.3008,493.0,1.63,1066.37,1455.0,4932.0,4.618,0.718
CANDIDATE,2.578852119,2.3581,334.0,1.63,540.56,1230.0,5743.0,4.553,0.853
FALSE POSITIVE,9.04189129,2.789,783.0,3.24,66.83,729.0,5237.0,4.572,0.826
CANDIDATE,30.22910274,6.6751,443.0,3.49,76.88,755.0,6325.0,4.188,1.518
FALSE POSITIVE,0.798200403,1.8261,397.0,24.03,4875.01,2128.0,6258.0,4.449,1.031
FALSE POSITIVE,3.479425638,3.4479,19600.0,12.86,435.85,1166.0,5907.0,4.519,0.878
FALSE POSITIVE,2.92878704,4.634,549.0,22.76,556.77,1239.0,5955.0,4.534,0.883
CANDIDATE,9.80321143,4.4617,813.0,2.99,152.12,896.0,6170.0,4.472,0.992
CANDIDATE,24.81097206,3.2245,2090.0,4.22,37.43,631.0,6086.0,4.511,0.921
CANDIDATE,7.136922,2.8005,222.0,1.38,197.05,956.0,6086.0,4.511,0.921
CANDIDATE,4.8538404,3.198,196.0,1.72,288.7,1052.0,5778.0,4.483,0.968
CANDIDATE,11.04605365,4.799,308.0,1.8,134.66,869.0,6093.0,4.429,1.025
FALSE POSITIVE,2.621706694,1.941,4570.0,34.68,648.75,1288.0,5749.0,4.436,0.881
CANDIDATE,3.72020708,1.892,157.0,0.99,195.7,954.0,5017.0,4.516,0.797
FALSE POSITIVE,12.26486736,4.7366,11300.0,28.29,317.89,1077.0,5372.0,3.81,2.344
CANDIDATE,8.689301216,2.563,1120.0,2.92,88.24,782.0,5211.0,4.447,0.895
CANDIDATE,20.99757968,2.454,1130.0,2.97,27.2,582.0,5211.0,4.447,0.895
FALSE POSITIVE,0.979442525,1.0348,469.0,1.64,1420.01,1567.0,5532.0,4.607,0.745
CANDIDATE,3.120828136,2.1878,16500.0,14.16,680.79,1303.0,6122.0,4.471,0.996
CANDIDATE,15.13590453,2.236,256.0,2.57,179.16,933.0,6050.0,4.137,1.572
FALSE POSITIVE,1.399326503,1.8305,206.0,1.0,402.58,1143.0,4502.0,4.572,0.728
CANDIDATE,1.937029968,1.4727,312.0,0.87,97.94,802.0,4042.0,4.761,0.49
CANDIDATE,7.06117322,1.0406,482.0,1.23,17.41,521.0,4042.0,4.761,0.49
CANDIDATE,20.55331441,5.3136,678.0,3.19,74.49,749.0,6325.0,4.409,1.112
CANDIDATE,40.0686713,5.8875,971.0,3.1,23.27,560.0,6026.0,4.411,0.992
CANDIDATE,114.73658,12.0355,4850.0,12.28,12.13,476.0,5597.0,3.963,1.699
CANDIDATE,191.239133,16.942,1060.0,6.47,6.14,401.0,5597.0,3.963,1.699
CANDIDATE,5.83393857,4.5813,134.0,1.98,642.83,1285.0,5597.0,3.963,1.699
FALSE POSITIVE,24.3282251,6.158,1120.0,294.02,17.33,520.0,5286.0,4.59,0.78
CANDIDATE,10.41572666,2.7719,825.0,3.01,95.64,797.0,5511.0,4.426,0.987
CANDIDATE,14.97031664,5.884,291.0,2.53,143.33,883.0,5726.0,4.123,1.483
CANDIDATE,32.2753853,8.622,224.0,2.31,51.5,683.0,5726.0,4.123,1.483
CANDIDATE,6.33027476,3.67,89.2,1.02,283.31,1046.0,5900.0,4.363,1.07
CANDIDATE,38.3262237,3.073,392.0,2.43,12.56,480.0,5229.0,4.441,0.903
CANDIDATE,4.04355245,1.965,416.0,1.75,33.34,613.0,3871.0,4.744,0.532
CANDIDATE,5.59728249,1.795,1410.0,3.28,176.53,930.0,5610.0,4.551,0.858
CANDIDATE,5.52418625,2.826,491.0,2.25,214.86,976.0,5334.0,4.372,1.004
CANDIDATE,8.77514782,3.176,352.0,1.91,115.84,837.0,5334.0,4.372,1.004
FALSE POSITIVE,10.12742274,1.2762,934.0,3.8,208.77,969.0,6392.0,4.399,1.162
FALSE POSITIVE,0.870693883,1.2137,439.0,2.09,2923.54,1876.0,5985.0,4.519,0.883
CANDIDATE,27.5071114,5.907,581.0,2.58,24.71,569.0,5783.0,4.539,0.88
CANDIDATE,5.1443645,2.703,311.0,1.55,171.63,923.0,5157.0,4.445,0.904
CANDIDATE,18.45848388,3.3703,535.0,2.5,37.81,632.0,5311.0,4.419,0.948
CANDIDATE,25.9421582,4.045,570.0,1.95,14.85,501.0,5167.0,4.585,0.796
CANDIDATE,21.06075303,5.2472,301.0,1.78,47.39,669.0,5706.0,4.382,1.034
CANDIDATE,13.08424286,3.0401,662.0,2.71,70.51,739.0,5511.0,4.426,0.987
CANDIDATE,2.684328541,2.69382,18100.0,12.73,603.57,1265.0,5561.0,4.411,0.956
CANDIDATE,23.3397956,1.923,125.0,1.23,43.02,653.0,5671.0,4.36,1.084
CANDIDATE,2.806243488,1.6271,600.0,1.41,83.53,771.0,4153.0,4.684,0.581
FALSE POSITIVE,2.27190723,5.383,149.0,1.12,714.27,1318.0,5788.0,4.506,0.856
FALSE POSITIVE,7.132351753,2.9674,744.0,49.34,1466.12,1579.0,7530.0,4.08,1.93
CANDIDATE,6.53194024,3.3351,772.0,3.09,159.66,907.0,5301.0,4.391,0.977
CANDIDATE,51.3011844,5.359,499.0,2.07,13.86,492.0,6032.0,4.508,0.929
FALSE POSITIVE,1.097211085,1.6738,38900.0,16.07,71.01,740.0,3497.0,4.92,0.334
CANDIDATE,0.938466959,1.3015,217.0,1.58,2919.17,1876.0,5499.0,4.323,1.087
CANDIDATE,51.3901452,5.995,494.0,3.62,24.98,570.0,6074.0,4.284,1.292
CANDIDATE,3.217518511,2.11481,14300.0,11.38,464.73,1185.0,5720.0,4.473,0.903
CANDIDATE,4.66271902,2.757,1630.0,3.86,274.98,1039.0,5729.0,4.514,0.939
CANDIDATE,11.8150174,2.834,1000.0,3.48,79.66,762.0,5729.0,4.514,0.939
CANDIDATE,7.834433676,2.89,2020.0,3.47,53.33,689.0,4920.0,4.62,0.72
CANDIDATE,3.005156911,2.0747,692.0,2.2,191.27,949.0,4920.0,4.62,0.72
CANDIDATE,33.3856176,5.0361,553.0,2.48,26.73,580.0,5833.0,4.407,1.022
FALSE POSITIVE,8.48039789,6.249,260.0,1.71,132.85,866.0,5401.0,4.364,1.05
FALSE POSITIVE,1.333395306,1.188,115.0,0.86,880.53,1390.0,5199.0,4.527,0.811
CANDIDATE,7.71467686,4.5871,234.0,4.65,1636.72,1622.0,6900.0,3.843,2.599
CANDIDATE,4.4444826,3.686,163.0,1.71,518.45,1217.0,6240.0,4.426,1.079
FALSE POSITIVE,21.3781146,19.359,556.0,3.18,65.94,727.0,6218.0,4.417,1.131
CANDIDATE,29.5422566,13.902,880.0,3.15,16.56,515.0,5510.0,4.572,0.803
CANDIDATE,144.551628,16.599,1040.0,3.06,1.99,303.0,5510.0,4.572,0.803
CANDIDATE,186.4361811,5.774,4350.0,11.32,3.66,353.0,5393.0,4.132,1.37
CANDIDATE,8.04727721,5.159,486.0,2.33,126.56,855.0,5840.0,4.553,0.849
CANDIDATE,5.87063416,2.5736,506.0,1.44,33.99,616.0,4166.0,4.66,0.612
CANDIDATE,15.35876777,4.1223,14600.0,10.89,45.46,662.0,5422.0,4.484,0.887
CANDIDATE,29.5390897,4.139,403.0,2.51,61.49,714.0,6572.0,4.365,1.238
CANDIDATE,35.6364022,4.888,453.0,1.99,19.62,537.0,5926.0,4.532,0.887
FALSE POSITIVE,0.94773253,1.7645,11300.0,45.58,6862.81,2321.0,6302.0,4.183,1.269
FALSE POSITIVE,0.784031658,0.7773,352.0,1.55,1995.65,1705.0,5435.0,4.578,0.824
CANDIDATE,8.98128472,5.0397,4920.0,7.19,153.36,898.0,5977.0,4.473,1.022
CANDIDATE,13.07141889,3.0946,251.0,2.47,203.87,964.0,6122.0,4.173,1.439
FALSE POSITIVE,0.692015479,1.1315,4520.0,19.31,294.34,1057.0,3752.0,4.747,0.497
FALSE POSITIVE,17.0421346,7.507,3620.0,5.14,29.47,594.0,5367.0,4.59,0.773
FALSE POSITIVE,7.94671044,2.8419,6080.0,27.43,48.5,673.0,4859.0,4.626,0.702
FALSE POSITIVE,3.74781242,5.241,5370.0,38.04,446.47,1172.0,5780.0,4.438,1.0
CANDIDATE,192.667139,5.443,1150.0,3.64,1.52,283.0,5401.0,4.487,0.878
CANDIDATE,3.989544192,1.591,190.0,0.93,157.1,903.0,5229.0,4.643,0.688
CANDIDATE,17.9776037,4.605,214.0,1.58,75.61,752.0,6296.0,4.46,1.006
CANDIDATE,11.8693144,4.653,102.0,1.09,131.58,864.0,6296.0,4.46,1.006
CANDIDATE,12.98494603,3.4497,257.0,1.64,105.74,818.0,5948.0,4.384,1.025
FALSE POSITIVE,7.300735516,5.78725,13100.0,13.32,328.98,1086.0,6434.0,4.394,1.138
CANDIDATE,19.17893976,5.144,753.0,2.4,39.65,640.0,5767.0,4.538,0.881
CANDIDATE,6.99130452,2.1568,555.0,1.95,62.05,716.0,4847.0,4.606,0.761
CANDIDATE,52.971584,3.4632,3880.0,29.02,6.19,402.0,5204.0,4.55,0.789
CANDIDATE,3.517494725,1.5639,533.0,1.42,58.08,704.0,4132.0,4.699,0.564
CANDIDATE,6.93365167,4.608,120.0,1.7,351.27,1104.0,5861.0,4.212,1.304
CANDIDATE,5.91393977,0.562,84.0,1.07,361.0,1112.0,6194.0,4.415,1.129
CANDIDATE,61.0373591,8.378,438.0,3.38,32.74,610.0,6309.0,4.154,1.614
CANDIDATE,33.8677783,3.72,895.0,2.31,5.69,394.0,4564.0,4.593,0.691
CANDIDATE,14.62399621,2.193,1080.0,21.92,50.91,681.0,5753.0,4.57,0.815
FALSE POSITIVE,1064.268096,11.5521,22800.0,33.63,1.47,281.0,6340.0,3.833,2.173
FALSE POSITIVE,2.113202658,3.5234,2100.0,207.71,635.47,1281.0,5482.0,4.502,0.858
CANDIDATE,9.771462706,1.767,6930.0,10.15,96.39,799.0,5812.0,4.551,0.853
CANDIDATE,281.5628889,8.853,21000.0,10.83,0.49,214.0,4810.0,4.536,0.776
FALSE POSITIVE,1.157808038,3.6705,867.0,22.9,1472.38,1579.0,5566.0,4.532,0.886
FALSE POSITIVE,6.14281498,4.624,122.0,1.82,796.26,1355.0,6495.0,4.128,1.554
CANDIDATE,5.69919592,2.3906,159.0,1.16,204.18,964.0,5646.0,4.493,0.932
CANDIDATE,18.11473813,5.2706,242.0,2.49,112.43,830.0,6109.0,4.247,1.36
CANDIDATE,6.24145791,3.0998,164.0,1.6,360.09,1111.0,5810.0,4.25,1.259
CANDIDATE,20.4222447,6.22,189.0,1.78,89.74,785.0,6119.0,4.274,1.299
CANDIDATE,8.72585478,4.473,447.0,2.86,222.19,985.0,6036.0,4.326,1.131
CANDIDATE,12.88291395,5.676,461.0,3.15,132.23,865.0,6036.0,4.326,1.131
CANDIDATE,27.4345973,5.038,473.0,2.56,48.29,672.0,6036.0,4.326,1.131
CANDIDATE,4.22453631,3.128,159.0,1.6,584.24,1254.0,6036.0,4.326,1.131
CANDIDATE,44.5520266,6.0,362.0,2.29,25.3,572.0,6036.0,4.326,1.131
CANDIDATE,52.069002,3.0089,558.0,2.92,17.76,524.0,5565.0,4.251,1.246
CANDIDATE,2.418406841,2.0744,665.0,2.25,535.84,1226.0,5422.0,4.484,0.887
FALSE POSITIVE,5.0825188,3.328,105.0,0.88,207.45,968.0,5706.0,4.561,0.834
CANDIDATE,6.93910337,2.977,615.0,1.41,9.28,445.0,3638.0,4.844,0.42
CANDIDATE,9.11500269,4.558,268.0,1.78,159.34,906.0,5962.0,4.431,1.028
FALSE POSITIVE,8.48031942,7.297,1430.0,4.54,168.01,918.0,5951.0,4.439,0.991
CANDIDATE,13.7223682,5.1231,571.0,2.23,73.16,746.0,5637.0,4.399,0.943
FALSE POSITIVE,3.582076914,4.4228,1530.0,5.33,604.27,1265.0,6109.0,4.422,0.993
CANDIDATE,15.43400996,4.2572,1790.0,4.3,63.79,721.0,5900.0,4.509,0.951
FALSE POSITIVE,1.780984316,2.173,591.0,2.33,899.03,1397.0,5730.0,4.545,0.87
CANDIDATE,7.63846084,3.957,71.7,1.12,333.3,1089.0,6119.0,4.274,1.299
CANDIDATE,70.6981724,6.632,358.0,1.63,7.11,417.0,5811.0,4.536,0.866
CANDIDATE,3.74443645,2.9191,73.3,1.1,736.89,1328.0,5876.0,4.269,1.293
CANDIDATE,10.19154678,6.165,61.3,1.39,404.17,1144.0,6212.0,4.049,1.684
FALSE POSITIVE,10.5815819,6.66929,113000.0,53.19,342.98,1098.0,6168.0,4.074,1.567
FALSE POSITIVE,2.819453322,4.4127,71900.0,29.8,803.4,1357.0,5767.0,4.33,1.074
CANDIDATE,12.89006728,3.555,603.0,1.93,34.99,620.0,4915.0,4.512,0.812
CANDIDATE,23.21050996,3.09802,28700.0,21.19,29.69,595.0,5875.0,4.572,0.809
CANDIDATE,2.35574505,1.796,267.0,1.34,338.4,1093.0,4915.0,4.512,0.812
CANDIDATE,4.74666128,2.093,257.0,1.3,132.4,865.0,4915.0,4.512,0.812
CANDIDATE,19.65639342,3.226,843.0,2.83,21.5,549.0,5288.0,4.613,0.74
FALSE POSITIVE,62.81584402,2.6901,1690.0,57.62,27.14,582.0,6340.0,4.23,1.492
CANDIDATE,70.468171,6.653,922.0,3.46,16.17,511.0,6461.0,4.396,1.131
CANDIDATE,3.93246069,2.1763,456.0,1.65,151.31,894.0,4841.0,4.533,0.779
CANDIDATE,0.921030497,2.6077,102.0,1.62,7380.64,2362.0,5843.0,4.069,1.615
CANDIDATE,5.960400011,2.8617,828.0,2.85,148.26,890.0,5418.0,4.534,0.886
CANDIDATE,85.3514875,6.7504,4670.0,6.31,5.44,390.0,5584.0,4.478,0.938
CANDIDATE,23.02028478,3.544,5080.0,7.58,31.4,604.0,5613.0,4.496,0.956
CANDIDATE,69.72646639,3.7177,4490.0,11.65,33.3,613.0,6430.0,4.107,1.731
CANDIDATE,1.609321941,1.6067,729.0,1.57,199.28,958.0,4224.0,4.662,0.603
CANDIDATE,9.51220046,2.9497,1170.0,1.99,18.66,530.0,4224.0,4.662,0.603
CANDIDATE,4.72941177,2.234,434.0,1.22,47.3,669.0,4224.0,4.662,0.603
CANDIDATE,4.887803076,2.36255,4320.0,4.82,96.67,800.0,4778.0,4.591,0.763
CANDIDATE,4.437962934,4.69813,16400.0,18.05,757.65,1338.0,5953.0,4.175,1.415
CANDIDATE,20.74028645,10.3939,1020.0,4.24,95.68,798.0,6226.0,4.264,1.299
FALSE POSITIVE,1.207852845,3.5802,49700.0,38.59,1331.31,1539.0,5601.0,4.533,0.797
FALSE POSITIVE,2.379282197,3.1729,48400.0,25.74,1442.19,1571.0,6392.0,4.399,1.162
FALSE POSITIVE,26.0692512,7.487,832.0,23.61,28.85,591.0,5585.0,4.409,0.91
CANDIDATE,9.69501146,2.75,515.0,2.08,114.06,833.0,5896.0,4.516,0.914
CANDIDATE,15.3825394,3.815,551.0,2.14,61.61,714.0,5896.0,4.516,0.914
FALSE POSITIVE,1.818939148,1.644,331.0,1.82,1364.15,1549.0,6153.0,4.487,0.962
CANDIDATE,40.1097817,5.2096,732.0,3.11,22.65,556.0,5509.0,4.265,1.169
CANDIDATE,0.708621057,1.5041,188.0,1.2,2741.07,1846.0,5422.0,4.484,0.887
CANDIDATE,2.46106962,2.184,84.2,0.84,483.09,1195.0,5418.0,4.534,0.886
FALSE POSITIVE,3.403743926,1.5017,816.0,10.77,346.98,1101.0,5596.0,4.533,0.853
CANDIDATE,8.03753796,2.9118,287.0,1.54,72.44,744.0,5044.0,4.511,0.804
FALSE POSITIVE,2.43902575,1.1598,82.5,2.61,6700.04,2307.0,6546.0,3.817,2.784
CANDIDATE,56.3587987,6.927,2560.0,5.04,7.29,419.0,5446.0,4.525,0.821
CANDIDATE,242.467406,12.808,340.0,1.73,1.59,286.0,5637.0,4.399,0.943
CANDIDATE,169.4976085,7.77,12200.0,9.06,1.29,272.0,5270.0,4.592,0.787
CANDIDATE,76.13622222,7.9393,2950.0,4.78,6.01,399.0,5591.0,4.494,0.892
FALSE POSITIVE,4.9883872,9.142,638.0,2.59,227.27,990.0,5819.0,4.565,0.823
FALSE POSITIVE,2.586878667,6.1614,25500.0,19.84,1823.52,1666.0,6812.0,4.343,1.172
FALSE POSITIVE,3.964333304,4.7136,25900.0,37.09,1881.78,1680.0,5758.0,3.808,2.318
FALSE POSITIVE,1.525924389,3.15998,24600.0,49.86,2072.8,1722.0,6203.0,4.427,1.06
FALSE POSITIVE,5.910371418,3.88962,17200.0,12.62,290.83,1053.0,6200.0,4.488,0.958
CANDIDATE,0.917568975,2.0654,15800.0,11.92,2197.57,1748.0,5713.0,4.541,0.893
CANDIDATE,5.92365747,2.6302,407.0,0.99,18.87,531.0,3883.0,4.762,0.496
CANDIDATE,105.3582299,3.81,1210.0,1.87,0.41,204.0,3883.0,4.762,0.496
CANDIDATE,3.24325988,3.03318,16500.0,12.91,563.17,1243.0,5823.0,4.438,1.013
CANDIDATE,7.79668781,4.6699,361.0,2.44,366.42,1116.0,6521.0,4.352,1.276
CANDIDATE,56.4758069,5.961,1090.0,3.22,7.14,417.0,5497.0,4.57,0.839
CANDIDATE,92.8747294,7.474,659.0,2.64,3.68,353.0,5497.0,4.57,0.839
CANDIDATE,1.538180949,1.2635,841.0,1.0,30.85,602.0,3364.0,4.978,0.274
CANDIDATE,10.4188915,3.0069,670.0,3.17,126.48,855.0,5692.0,4.36,1.064
CANDIDATE,20.4998763,6.501,438.0,2.8,67.67,731.0,6249.0,4.428,1.076
CANDIDATE,1.921437488,1.9046,279.0,1.77,626.79,1276.0,5238.0,4.472,0.851
CANDIDATE,96.109323,9.877,982.0,4.01,6.59,409.0,5792.0,4.375,1.005
CANDIDATE,20.38174802,3.7922,1600.0,3.16,18.36,528.0,4883.0,4.515,0.808
CANDIDATE,7.00447892,2.669,231.0,1.19,76.26,754.0,4883.0,4.515,0.808
CANDIDATE,5.101375725,2.595,895.0,2.84,287.28,1050.0,5869.0,4.479,0.954
FALSE POSITIVE,17.7940049,4.091,879.0,312.48,79.54,762.0,6273.0,4.442,1.044
FALSE POSITIVE,3.47021401,2.289,1110.0,2.4,179.02,933.0,4922.0,4.555,0.744
CANDIDATE,30.69395532,2.9512,18100.0,13.72,33.69,614.0,6137.0,4.46,1.018
FALSE POSITIVE,2.139325409,2.8056,6900.0,11.61,243.34,1007.0,4765.0,4.642,0.666
CANDIDATE,29.48106127,3.6636,11900.0,16.61,25.1,571.0,5631.0,4.41,0.901
CANDIDATE,572.376632,24.42,1740.0,5.8,1.15,264.0,6226.0,4.264,1.299
FALSE POSITIVE,2.233799622,3.04,2660.0,28.63,650.73,1287.0,5741.0,4.555,0.846
