Classification,Orbital period,Transit Duration,Transit Depth,Planet radius value,Planet Insolation Value,Planetary Equilibrium Temp.,Stellar Effective Temp.,Stellar Surface Gravity,Stellar Radius
1,2.785821236,3.5599,68.9,1.69,2388.98,1784,6202,4.026,1.733
0,52.56901867,6.7507,26900,78.54,69.62,737,7240,4.178,1.717
0,3.411758679,3.158,571,14.71,51.85,684,3995,4.71,0.561
0,0.525426427,1.0801,325,1.45,4349.62,2069,5791,4.575,0.802
1,1.269091415,1.4647,341,1.41,740.47,1331,5041,4.576,0.766
1,2.853133997,1.465,277,1.36,251.77,1016,5041,4.576,0.766
1,6.79685353,3.1702,393,2.01,222.91,985,6061,4.486,0.97
0,8.667822346,4.9658,2120,67.37,681.39,1303,6266,3.923,1.889
1,1.475323222,2.3155,155,5.88,13331.51,2740,4941,3.317,4.885
1,4.15246118,2.5755,223,7.62,3354.56,1941,4941,3.317,4.885
1,8.7348852,4.49,271,1.59,148.62,890,5982,4.493,0.96
0,10.26547688,3.733,400,1.81,83.13,770,5699,4.553,0.853
1,13.4471791,3.0454,1430,5.24,122.34,848,6276,4.405,1.041
0,3.305577989,2.5903,18000,25.89,263.55,1027,5534,4.629,0.707
0,4.800653901,9.0419,15300,16.91,778.45,1347,6715,4.347,1.241
0,15.06649901,5.9885,36300,56.44,177.96,932,5751,4.028,1.626
0,34.82008158,11.1711,18800,11.36,10.49,459,5114,4.522,0.784
0,0.651784374,2.0141,2780,33.65,4500.59,2090,5555,4.375,1.061
0,1.353771892,7.012,1350,430.99,136609.48,4903,4283,2.012,15.76
0,18.95491633,24.249,868,71.39,397.48,1139,6362,3.761,2.534
0,4.348866254,3.2797,626,2436.69,401588.95,6421,3598,0.65,101.451
0,47.93094546,2.6897,2140,68.02,158.41,905,8214,4.104,1.938
0,3.99751422,3.686,32.8,2.98,5563.95,2203,5066,3.122,5.324
0,1.592633181,5.5605,633,1.56,290.51,1053,4506,4.626,0.651
1,67.5923754,12.249,4160,12.1,28.2,588,6038,4.082,1.744
1,17.02902786,4.645,569,2.54,76.66,755,5839,4.327,1.067
1,6.84619236,3.529,247,1.67,258.41,1022,5839,4.327,1.067
1,67.8321638,7.358,508,2.39,12.14,476,5839,4.327,1.067
1,43.1312147,3.198,448,2.39,22.21,554,5839,4.327,1.067
1,1.224866441,1.7086,196,1.54,2174.33,1741,5553,4.32,1.107
1,37.8102649,8.733,570,2.33,24.27,566,6085,4.451,0.973
1,25.93406406,4.6142,415,2.48,55.1,695,5952,4.287,1.225
1,83.4463485,6.536,503,2.73,11.59,471,5952,4.287,1.225
0,7.04710032,2.926,401,25.2,223.84,986,5766,4.363,1.068
1,12.99204853,6.0175,271,2.03,132.94,866,5765,4.236,1.242
0,11.11620211,4.211,4840,8.96,125.21,853,6122,4.471,0.996
0,1.922861499,3.5734,1920,5.09,884.12,1392,5778,4.531,0.911
0,0.635445336,1.8592,2550,19,451.42,1177,3920,4.7,0.55
0,1.665784138,1.8946,2010,97.27,11424.49,2636,6261,3.686,2.789
0,55.6639167,23.546,3410,34.14,8.38,434,5587,4.528,0.853
1,52.09081627,8.6388,2890,7.14,29.07,592,6198,4.237,1.324
0,7.1548608,7.694,780,7.41,1141.57,1482,7443,4.166,1.739
1,4.28746668,1.5693,790,2.29,186.31,942,5296,4.576,0.815
0,2.002779769,2.231,261,1.42,696.4,1311,5346,4.44,0.892
1,8.18739443,3.0472,518,1.92,88.36,782,5251,4.494,0.849
1,76.0498163,7.158,446,1.75,4.53,372,5251,4.494,0.849
1,3.341799486,2.9254,178,1.67,798.41,1356,5873,4.293,1.235
0,3.3226948,3.568,78.7,15.33,52428.3,3859,5234,2.41,16.959
0,36.97708808,4.737,1270,38.6,31.08,602,5589,4.193,1.239
0,1.851409163,10.232,233,20.42,5090.14,2154,7117,4.176,1.469
0,1.303859704,2.8239,36.7,0.98,7759.2,2393,6802,4.103,1.521
0,145.5624926,5.4126,2930,40.15,5.33,387,6148,4.346,1.095
1,3.749105745,1.9826,183,1.68,428.25,1160,5751,4.447,0.983
1,11.08956602,6.2877,148,3.51,965.62,1422,6353,3.698,2.867
1,7.37290344,2.172,205,2.67,240.11,1004,5973,4.371,1.07
0,7.24476126,2.3145,58,0.65,116.02,837,5370,4.494,0.874
1,119.0624882,3.1188,5370,10.4,4.26,366,5697,4.392,0.92
1,8.70798309,2.4904,1420,2.01,20.59,543,4362,4.722,0.554
1,14.8623076,3.161,840,1.57,10.08,454,4362,4.722,0.554
1,4.17634276,2.335,532,1.23,54.8,694,4362,4.722,0.554
1,27.40229859,6.8491,748,3.63,68.46,734,6198,4.237,1.324
1,3.179267286,1.0246,201,1.21,347.01,1101,5511,4.554,0.857
1,10.38122447,2.715,802,2.18,48.37,672,5095,4.566,0.78
1,24.5709023,3.587,764,2.82,15.33,505,5095,4.566,0.78
0,81.221876,4.1135,9880,16.59,5.2,385,5619,4.536,0.874
0,0.817026268,2.0799,1150,2.92,2386.13,1784,5619,4.536,0.874
1,3.024092505,2.8021,7770,12.14,1162.54,1489,6063,4.261,1.358
0,5.670155713,0.9361,537,5.85,3.21,341,3337,5.126,0.183
1,1.022678654,1.3712,129,1.14,2138.47,1734,5366,4.363,1.02
1,12.10968709,6.3461,285,2.98,240.8,1005,6021,4.093,1.458
1,4.75796103,4.66,125,1.7,835.65,1372,6021,4.093,1.458
1,20.4972755,8.536,243,2.96,119.42,843,6021,4.093,1.458
0,13.55480534,2.288,48.3,0.62,50.41,679,5370,4.494,0.874
0,29.74454668,23.2842,66900,20.06,10.1,455,4889,4.569,0.788
0,14.15402428,4.47001,61600,53.25,86.13,777,5850,4.404,1.037
0,0.844786082,3.5289,2470,35.27,2846.03,1864,5705,4.452,0.915
0,0.848483947,1.4451,1910,32.11,3117.82,1908,5941,4.504,0.936
0,11.99097576,5.7401,2120,37.47,141.63,880,6110,4.352,1.072
1,53.5292702,5.668,1090,2.28,3.48,348,4736,4.624,0.708
0,0.393726813,2.95,565,24.17,12661.53,2705,6277,4.449,1.031
1,2.757584622,0.9267,563,1.01,33.79,615,3683,4.84,0.424
1,0.928310036,1.1899,376,1.16,365.72,1115,4109,4.672,0.602
1,13.48457668,5.0197,654,3.39,176.29,929,6198,4.237,1.324
1,31.8841473,6.122,910,3.7,23.82,563,5779,4.477,0.974
1,16.15811112,6.049,2320,86.13,44.83,660,5619,4.536,0.874
0,67.69213907,51.349,25500,175.98,448.21,1173,5355,2.754,10.703
1,12.06222962,2.0584,300,1.62,74.8,750,5547,4.451,0.933
1,9.93146307,5.678,399,2.41,177.83,931,5782,4.28,1.22
1,21.85362905,3.439,356,1.75,34.57,618,5830,4.54,0.876
1,8.19345065,5.234,115,1.74,405.75,1144,6021,4.093,1.458
0,19.97867,10.168,944,6.85,788.02,1351,9651,4.229,1.895
1,41.8059544,6.057,434,2.02,19.02,533,5907,4.445,0.973
0,15.45158184,2.406,85.3,2.02,643.83,1285,7839,4.08,2.069
0,89.69816853,5.5418,273000,102.08,22.33,554,6214,4.021,1.583
0,1.187352427,4.999,20700,67.35,6067.3,2251,6424,4.186,1.489
0,3.012476582,3.1424,1140,65.25,7471.65,2371,8601,4.137,2.031
1,4.77800306,2.7361,473,1.85,177.79,932,5192,4.489,0.873
0,7.814839231,3.0122,2010,5.33,156.74,903,5887,4.499,0.931
0,29.7452499,22.695,779,3.6,22.74,557,5334,4.372,1.004
1,5.32667299,3.4045,611,2.26,242.97,1007,5831,4.517,0.921
0,0.741057213,1.05299,2000,26.67,2128.29,1730,5496,4.592,0.776
0,2.988085455,3.68,803,21.81,348.05,1101,5497,4.577,0.809
0,2.783883492,2.4546,904,67.17,3304.55,1934,6028,3.835,2.147
0,0.393727296,3.02,904,23.05,5746.51,2216,5628,4.575,0.808
1,8.17242644,3.902,864,3.29,127.95,858,5705,4.499,0.905
1,1295.362215,28.297,8710,57.82,0.19,169,5609,4.346,1.048
1,13.0607936,3.215,237,1.45,68.66,734,5830,4.54,0.876
1,4.2989201,2.747,238,2.12,283.62,1046,5300,4.385,0.986
0,25.9518461,14.581,1060,22.32,17.37,521,5372,4.584,0.796
0,25.9518536,14.755,2020,24.6,14.09,494,5198,4.604,0.742
0,5.68628739,17.573,5560,4.5,297.81,1059,6052,4.442,0.956
0,15.66388695,2.4775,5140,27.36,298.77,1060,5996,3.901,2.221
0,4.020628573,4.4085,20900,16.94,543.92,1232,6210,4.45,1.033
1,5.714817603,3.14126,12300,9.29,187.27,943,5695,4.526,0.842
0,185.0228822,4.87326,43500,49.82,4.89,379,6025,4.237,1.367
0,2.897432135,3.1793,1220,14.35,5240,2170,5970,3.619,2.994
0,1,1,1,1,1,1,1,1,1
1,8.70420525,2.9385,1070,2.86,74.13,748,5074,4.474,0.863
1,8.1280933,3.727,224,1.39,138.51,875,5831,4.517,0.921
1,2.83668931,3.031,166,1.19,562.48,1242,5831,4.517,0.921
1,0.974868896,1.6191,198,1.16,1605.87,1612,5487,4.563,0.832
1,4.89721006,1.812,274,1.48,157.93,904,5093,4.483,0.847
0,2.757794163,2.7644,39000,20.05,542.43,1231,5747,4.514,0.891
0,1.914158508,3.2917,7830,13.63,1730.47,1646,6289,4.407,1.118
0,3.98216698,2.396,381,3.32,842.48,1374,5570,4.066,1.548
0,0.643794198,1.5662,457,19.51,3852.91,2011,5958,4.561,0.83
1,16.08832318,5.731,598,3.42,138.64,875,6157,4.224,1.33
1,10.30067919,4.885,272,2.2,251.55,1015,6157,4.224,1.33
1,35.6757453,7.381,471,3.02,47.96,671,6157,4.224,1.33
0,161.7883271,5.31,87800,36.14,4.68,375,6018,4.327,1.212
1,16.56806842,4.2647,1330,2.54,21.27,548,4987,4.602,0.716
1,47.3329299,2.708,932,2.18,5.25,386,4987,4.602,0.716
0,0.856895349,1.3078,82.2,0.82,2960.82,1881,6021,4.537,0.873
1,40.8065333,13.135,314,3.71,83.75,772,6207,3.963,2.097
1,2.46697039,1.6345,309,1.56,398.42,1139,5074,4.474,0.863
1,2.624234833,1.3874,2610,5.11,434.31,1164,5340,4.514,0.899
1,6.61836309,3.6813,549,2.98,304.65,1066,5529,4.19,1.294
1,107.7214092,8.042,1400,4.75,7.39,421,5529,4.19,1.294
1,92.77779,6.64,359,1.92,6.7,410,5888,4.444,1.019
0,5.251916208,4.9095,10600,37.15,194.17,952,5542,4.52,0.872
1,9.673958488,3.2641,953,2.63,69.42,736,5192,4.489,0.873
0,100.3039228,8.702,5450,29.55,2.26,313,5055,4.566,0.772
0,0.986620248,3.9722,1350,43.98,6719.67,2308,6243,4.176,1.385
1,14.12847677,3.685,629,2.73,70.5,739,5779,4.477,0.974
1,48.6478543,5.464,642,4.14,13.57,489,5779,4.477,0.974
1,8.39842977,6.344,340,2,221.66,984,6309,4.441,1.044
1,8.63847391,5.4566,396,5.99,958.35,1419,5684,3.657,3.046
1,422.917678,31.274,1370,5.89,1.73,292,5796,4.12,1.444
1,140.10765,18.503,267,3.42,16.17,511,6207,3.963,2.097
1,3.4815917,1.8069,135,1.17,421.61,1156,5405,4.374,1.022
0,8.360616221,7.5385,28100,40.35,601.6,1263,5463,3.79,2.445
0,1.838514968,2.7391,2720,4.86,974.1,1426,5751,4.508,0.94
1,35.61760233,8.4559,4630,5.17,10.19,456,5123,4.523,0.779
0,1.09206833,1.8596,219,1.29,1588.89,1611,5639,4.551,0.859
1,10.12805158,3.517,477,1.95,81.77,767,5676,4.548,0.82
0,1.613001111,2.394,104,1.25,1878.1,1680,5580,4.223,1.205
1,3.770551475,3.8077,12400,12.05,679.75,1302,6322,4.426,1.075
0,1.343767797,1.9405,4700,18.66,11675.38,2654,6324,3.8,2.312
0,29.12436474,3.4209,6500,15.25,3.81,356,4457,4.767,0.481
0,31.82814583,2.917,4460,35.8,23.97,564,5908,4.507,0.92
0,3.629442796,5.63,427,3.28,1001.35,1434,6506,4.336,1.217
0,0.553261874,0.8875,1040,97.36,43709.08,3689,5679,3.565,3.142
1,5.72812616,2.0295,643,1.38,24.74,569,3968,4.714,0.548
1,3.75574267,2.2911,417,1.58,215.46,977,5311,4.588,0.788
0,7.44042933,2.991,547,2.74,144.12,883,5815,4.54,0.877
1,6.581477136,3.0896,2320,4.56,142.63,881,5188,4.4,0.973
0,24.66919273,7.03515,7380,77.76,1150.61,1485,5313,2.936,9.327
1,2.382652873,1.8888,705,2.74,553.53,1237,5188,4.4,0.973
1,24.66461416,2.8579,2400,5.34,24.53,567,5188,4.4,0.973
1,11.51517167,2.006,1360,2.9,43.96,657,5177,4.59,0.798
1,7.641567589,3.41018,2270,4.91,154.25,899,5356,4.338,1.055
0,30.6113932,3.576,3470,19.68,2.38,317,3900,4.727,0.534
1,7.40742502,3.675,442,2.01,183.15,938,5922,4.474,0.961
0,569.934135,4.1904,18900,38.98,1.81,296,5367,3.783,2.057
0,5.09246539,3.659,254,1.17,119.7,844,5037,4.547,0.751
0,1.103971357,0.926,318,1.37,1109.79,1471,5409,4.609,0.746
1,10.91610834,3.6496,1480,3.93,78.19,758,5575,4.521,0.932
1,3.353732008,1.4598,1260,1.65,33.76,615,3789,4.781,0.46
1,6.877446033,1.3692,1630,2.05,12.95,484,3789,4.781,0.46
1,28.46464804,2.6657,1630,1.87,1.95,301,3789,4.781,0.46
0,0.293630085,2.3857,2020,26.35,9283.34,2503,5665,4.554,0.843
1,42.89645024,5.6897,555,2,9.54,448,5192,4.489,0.873
0,2.44199803,2.759,252,1.44,638.05,1282,5970,4.564,0.796
1,30.5872153,5.3698,465,2.32,35.08,621,5944,4.38,1.082
1,7.09712124,2.1059,370,0.74,7.73,425,3569,4.861,0.389
0,2.6827683,2.957,79.8,1.19,1366.57,1551,6180,4.262,1.223
1,3.601465336,2.2753,778,2.31,232.65,996,5052,4.48,0.855
0,3.108251172,2.5048,1870,4.43,340.69,1096,5330,4.495,0.847
1,25.8474958,5.985,537,2.4,48.23,672,6297,4.448,1.031
1,40.715561,6.894,681,2.7,26.34,578,6297,4.448,1.031
0,20.42720701,3.447,1270,4.42,48.72,674,6014,4.494,0.958
0,6.198273591,7.53837,47300,19.81,222.23,985,6038,4.524,0.898
0,1.023471798,2.3499,861,3.78,2103.09,1727,5741,4.491,0.893
0,0.51872711,1.252,714,19.07,3537.27,1965,5572,4.597,0.762
1,17.31711739,3.1518,1470,2.04,10.07,454,4719,4.753,0.502
1,9.42889884,4.4481,565,4.39,432.9,1163,5897,3.98,1.86
0,1.096583368,2.1188,309,1.35,1119.9,1474,5222,4.528,0.763
1,9.95639775,5.615,511,28.15,158.42,905,6161,4.454,1.053
1,6.50327035,2.591,418,1.67,98.81,804,4999,4.49,0.843
1,4.09667624,2.19,302,1.42,182.9,938,4999,4.49,0.843
1,1.196548464,1.2592,225,1.25,945.12,1414,4999,4.49,0.843
1,11.47609015,5.046,182,2.07,221.34,984,6071,4.202,1.41
1,25.2630467,6.22,126,1.71,77.24,756,6071,4.202,1.41
1,0.677374687,1.8361,76.7,0.9,4572.56,2099,5718,4.395,1.037
1,10.43547031,3.4167,210,1.22,78.35,759,5528,4.499,0.853
1,7.41084314,3.245,124,0.94,123.4,850,5528,4.499,0.853
1,28.59914031,3.6567,1590,1.83,1.87,298,3755,4.781,0.461
1,24.58716355,3.984,908,2.37,18.72,530,5474,4.605,0.749
0,34.19360031,5.41382,13700,21.95,86.74,778,6129,3.991,1.786
1,12.53248222,4.0168,1150,3.24,85.15,775,5997,4.522,0.904
1,31.20169247,2.15663,34500,8.31,1.59,286,3748,4.796,0.449
1,13.19720694,3.4872,2140,4.18,40.03,642,4954,4.462,0.885
1,14.85890852,3.5252,3270,5.94,63.52,720,5356,4.338,1.055
1,4.08897299,3.585,158,2.36,1317.96,1537,5897,3.98,1.86
0,2.866680334,1.1264,712,2.93,282.64,1045,5238,4.598,0.764
1,17.44486016,4.445,827,3.24,50.32,679,5568,4.413,0.966
0,8.30697421,2.76,159,37.99,570.93,1246,5300,3.69,2.124
1,7.33685101,3.548,326,1.52,138.46,875,5795,4.554,0.848
0,22.65117451,3.6895,2250,7.62,126.57,855,6968,4.31,1.333
0,1.204274435,1.3362,186,1.19,1413.91,1564,5668,4.552,0.849
1,7.71790675,1.84,307,0.9,15.01,502,3975,4.753,0.509
1,27.6652847,6.633,469,2.21,39.94,641,6036,4.396,1.017
0,0.948950734,4.0245,2130,36.87,4636.91,2103,6307,4.391,1.133
1,14.55730897,7.7643,957,4.32,141,879,5774,4.159,1.412
0,4.722254104,3.451,82700,14.45,22.67,557,3801,4.776,0.488
0,0.635069939,2.07171,33100,57.77,7193.72,2351,6340,4.434,1.058
1,6.810823723,7.98574,14400,26.06,1656.16,1626,7226,3.967,2.079
0,0.933746515,6.6522,2940,25.54,1222.25,1508,5252,4.596,0.716
0,1.872421727,1.5261,3020,5.65,672.92,1298,5337,4.486,0.825
1,33.6528474,3.9616,1140,3.05,11.5,470,4954,4.462,0.885
1,5.90127815,2.1979,1530,1.94,16.54,514,3731,4.75,0.498
1,8.75209691,2.3742,1370,1.83,9.76,451,3731,4.75,0.498
1,22.78078241,3.3002,1930,2.17,2.73,328,3731,4.75,0.498
1,2.896005211,1.6776,614,1.23,42.53,652,3731,4.75,0.498
1,0.742957911,0.6688,843,1.47,262.51,1026,3731,4.75,0.498
0,54.35635067,6.4345,10500,38.81,24.18,566,6161,4.281,1.255
0,0.54624855,2.0543,640,18.93,2677.36,1837,5414,4.625,0.714
1,18.82744023,4.664,1010,2.7,37.82,632,5687,4.538,0.86
0,8.4120069,3.923,820,1.71,28.69,590,4502,4.668,0.621
1,5.747711909,1.8923,820,1.86,40.07,641,4252,4.64,0.632
1,3.504691252,1.9811,315,2.03,435.21,1165,5356,4.338,1.055
0,0.995861402,1.1507,4990,26.93,1124.35,1477,5286,4.604,0.706
1,86.67856052,10.1289,8240,9.83,8.41,434,5822,4.351,1.081
1,12.21828097,2.6969,1840,5.1,114.59,835,5822,4.351,1.081
0,8.387210055,1.6477,4950,72.52,509.55,1211,6089,4.044,1.795
0,15.2384539,19.292,7020,9.84,111.67,829,6384,4.419,1.086
0,0.413334492,2.3808,2030,31.52,9374.09,2509,5973,4.465,1.016
0,0.93374614,6.551,1720,149.71,28084.15,3303,5438,3.424,4.319
0,6.47179275,6.788,403,2.08,316,1075,6341,4.446,1.033
1,64.617518,5.796,2490,5.4,5.09,383,5043,4.47,0.881
1,13.21409607,3.5641,1150,2.77,36.95,629,5333,4.62,0.728
1,6.05729966,3.7419,385,1.94,189.98,947,5334,4.372,1.004
1,3.584101048,2.7316,2610,4.66,386.66,1131,5739,4.518,0.922
1,1.763587535,3.16877,4590,21.42,37958.27,3559,9107,3.867,3.031
1,5.014234733,4.589,6540,10.63,692.13,1308,6490,4.32,1.307
1,8.11528727,3.211,835,3.1,140.92,879,5926,4.532,0.887
1,36.9250409,4.9381,902,3.01,18.7,530,5926,4.532,0.887
0,37.4783492,5.317,1470,10.05,1.12,262,3687,4.813,0.44
0,8.09695764,3.319,284,34,484.58,1197,5949,4.024,1.707
1,32.3122867,6.569,678,4.84,56.49,699,5821,4.108,1.494
1,9.22961384,2.235,492,2.79,257.11,1021,6320,4.347,1.252
1,14.5598556,5.624,291,1.64,78.26,758,5959,4.46,0.966
1,4.176254191,3.6716,1360,3.07,139.48,876,4957,4.594,0.776
0,0.528755447,5.714,409,47.75,27241.45,3271,6151,3.92,1.954
1,6.10027621,4.7476,767,2.59,227.15,990,5957,4.506,0.937
1,51.59809554,2.0153,5870,6.57,9.61,449,5681,4.551,0.859
1,1500,7.109,9590,9.8,0.09,139,5606,4.597,0.76
0,10.9110487,7.033,402,2.36,90.07,786,5903,4.546,0.864
1,8.408878137,3.4967,799,2.28,101.22,809,5551,4.508,0.812
1,10.93725572,3.0822,422,2.41,86.28,777,5334,4.372,1.004
1,2.97136658,2.716,233,1.52,490.13,1200,5334,4.372,1.004
1,158.6850022,11.5372,898,3.08,3.53,350,5751,4.34,1.034
1,2.936527336,1.771,352,1.92,505.22,1209,5359,4.375,1.002
1,7.03902016,3.8633,530,2.45,288.92,1051,6321,4.434,1.058
1,8.360870704,2.7144,2040,3.67,53.68,690,4743,4.516,0.81
0,3.14051153,8.2806,1440,31.01,689.48,1306,6108,4.443,0.974
1,21.76129812,1.243,1300,2.53,13.18,486,4859,4.612,0.72
0,12.71379418,2.44093,36700,2.31,0.26,181,2661,5.283,0.116
0,15.80110003,6.37505,37500,15.61,33.6,614,5383,4.587,0.789
1,1500.140677,25.727,4130,18.35,0.42,206,5009,3.755,2.283
0,1.739428983,2.4894,5900,268.65,612.49,1268,5415,4.603,0.742
0,1.217266418,3.3208,5810,14.49,7548.29,2378,6631,4.145,1.638
0,19.56309252,6.9547,13000,23.76,205.39,965,6208,3.959,1.831
0,3.7228551,12.8164,2970,5.67,368.33,1118,5873,4.547,0.863
0,48.93786896,6.5868,7240,24.19,80.37,764,7066,4.094,1.761
0,5.48990788,4.02,599,23.6,275.65,1039,5982,4.493,0.96
1,161.5278347,3.6734,4650,8.19,4.25,366,5778,4.285,1.213
0,0.73093905,2.8437,451,1.45,1159.62,1488,4768,4.588,0.711
1,11.39102358,2.303,449,1.67,34.55,618,4983,4.617,0.728
1,12.33343853,6.221,536,4.12,165.3,915,5896,4.197,1.24
1,8.01500821,3.0137,363,2,132.46,865,5359,4.375,1.002
0,0.933749941,6.606,415,12.93,168.44,919,3682,4.786,0.48
1,7.053934488,1.7244,512,2.36,117.33,840,5357,4.498,0.863
1,4.29263699,2.7,61.4,0.68,227.69,991,5357,4.498,0.863
1,7.6746614,1.9374,503,2.8,198.67,957,6063,4.47,1.001
0,0.445275074,2.276,255,1.21,3419.7,1950,5346,4.621,0.725
1,1.213770423,0.5532,1820,0.78,18.03,525,3292,5.215,0.148
1,0.453287416,0.4445,1460,0.76,66.14,729,3292,5.215,0.148
0,10.81013273,4.4618,6170,13.95,222.68,985,6211,4.269,1.284
1,1.865114193,0.4279,1120,0.66,10.1,455,3292,5.215,0.148
0,3.273699006,3.07626,6860,22.36,20728.79,3060,10816,4.086,2.493
0,7.047103499,3.3208,71300,51.86,196.62,955,5730,4.417,1.035
0,0.530300102,2.8502,3040,35.73,7972.18,2410,6184,4.448,1.038
0,1.073917869,2.4305,1930,33.01,2450.63,1794,5962,4.479,0.959
0,4.206096814,10.7381,1300,32.66,581.11,1252,6306,4.426,1.076
0,19.56313723,6.8575,5540,9.73,58.71,706,5766,4.352,1.077
0,2.227718792,4.9699,1040,8.88,906.46,1400,6038,4.508,0.922
0,0.591914504,1.0225,1060,27.21,1746.78,1646,5122,4.659,0.655
1,36.7704935,4.42,1350,2.83,8.6,437,5142,4.602,0.755
1,14.58932429,2.4184,831,2.32,29.53,594,5142,4.602,0.755
1,0.764017553,1.103,128,0.86,1503.79,1589,5142,4.602,0.755
1,59.8780258,4.8027,1420,2.19,1.31,273,4016,4.658,0.599
1,20.51360192,3.4769,1170,2.58,20.15,540,5310,4.608,0.704
1,74.92768653,4.74,4120,6.39,6.62,409,5618,4.46,0.897
1,150.0189511,4.3823,4320,32.6,2.62,325,5618,4.46,0.897
1,2.613020421,1.9588,600,1.5,61.24,713,3883,4.725,0.517
1,0.927859786,1.4279,515,1.79,813.3,1361,4815,4.631,0.699
1,205.912735,9.992,2380,4.68,1.85,298,5644,4.457,0.969
1,7.10695741,5.1462,131,1.72,422.8,1157,5761,4.091,1.518
1,0.783276173,1.6735,265,1.98,5056.88,2149,5640,4.247,1.233
1,3.17405898,2.3156,282,2.09,780.46,1348,5640,4.247,1.233
1,2.1395563,2.0678,266,1.76,974.3,1425,5534,4.338,1.08
1,4.807103254,0.9393,451,2.96,330.84,1088,5534,4.338,1.08
1,21.4054422,11.721,409,11.64,330,1087,4838,3.299,4.361
1,10.5007712,14.522,183,5.68,852.28,1378,4838,3.299,4.361
1,2.633852528,2.0206,260,1.38,387.43,1131,5114,4.463,0.878
1,6.18670882,2.909,203,1.21,123.96,851,5114,4.463,0.878
1,1.796320953,1.9139,211,1.2,827.82,1367,5576,4.503,0.829
1,3.468073,2.361,244,1.29,343.57,1098,5576,4.503,0.829
1,5.9142668,2.661,253,1.31,168.51,919,5576,4.503,0.829
1,14.00640392,4.6919,716,3.11,100.09,807,5788,4.323,1.124
1,3.546531809,2.2746,443,2.18,510.26,1212,5993,4.489,0.986
1,5.70070626,1.6408,380,2.03,270.62,1035,5993,4.489,0.986
1,20.8341497,4.522,803,2.26,23.82,563,5296,4.538,0.808
1,7.0556584,3.0479,706,2.13,100.88,808,5296,4.538,0.808
1,10.47548084,2.3024,1070,2.11,20.15,540,4463,4.677,0.611
1,22.92886314,2.0831,909,2.08,7.09,416,4463,4.677,0.611
1,77.4740991,4.168,1540,2.63,1.4,277,4463,4.677,0.611
1,345.1589354,7.5646,5090,7.79,0.8,241,5597,4.515,0.931
1,6.88595222,4.148,429,2.68,189.35,946,5616,4.394,0.999
1,99.6442783,5.1772,3220,8.48,6.98,415,6102,4.447,1.016
0,3.125814002,1.7895,239,1.88,1073.04,1460,6358,4.346,1.181
1,5.660669429,4.6483,738,3.24,365.53,1115,5746,4.266,1.173
0,10.80487163,2.7215,293,1.71,127.84,857,6092,4.471,0.998
1,13.71938426,5.5677,316,1.98,131.94,864,6387,4.41,1.105
1,29.2214959,4.014,394,1.81,20.03,539,5576,4.503,0.829
1,44.8520997,3.5729,781,3.35,16.35,513,5514,4.345,1.071
1,20.34237838,2.3351,565,2.88,46.93,667,5514,4.345,1.071
1,118.3786735,9.5574,1080,3.4,4.75,376,5657,4.364,1.046
1,23.58444746,5.5545,429,3,66.96,730,5655,4.152,1.354
1,11.97884409,3.751,708,2.11,49.87,678,5296,4.538,0.808
1,3.71545593,2.558,332,1.46,237.42,1001,5296,4.538,0.808
1,2.58083264,2.1729,270,1.31,386.18,1130,5296,4.538,0.808
0,1.487084251,1.3233,296,1.6,1076.29,1462,5650,4.551,0.876
1,19.25404023,4.6509,988,3.04,44.17,657,5798,4.507,0.941
1,15.0549356,4.801,256,1.6,66.72,729,5616,4.394,0.999
1,2.92721119,2.545,170,1.29,593.23,1258,5616,4.394,0.999
1,38.2856338,6.512,323,1.77,19.24,534,5616,4.394,0.999
1,19.80787763,3.453,616,2.08,35.89,624,5775,4.558,0.84
1,2.343230566,2.0424,247,1.18,292.31,1054,4798,4.533,0.782
1,19.03723442,3.3882,401,5.74,288.04,1051,5248,3.523,2.892
0,2.73987398,4.15886,20600,34.83,4705.3,2113,6520,3.844,2.26
0,5.801880653,4.2608,41900,19.91,203.62,964,5845,4.541,0.874
0,85.34092607,10.6141,51700,1177.65,6.61,409,6004,4.522,0.898
0,0.782045734,1.7945,16200,45.05,4332.1,2070,6113,4.463,0.995
1,0.576078683,1.63253,10100,23.23,3647.63,1982,5693,4.57,0.816
1,10.1171684,4.6677,289,3.07,433.41,1163,6306,4.077,1.792
1,19.12947603,3.9622,451,4.23,105.25,817,5372,4.007,1.71
1,83.5781976,7.2487,631,6.63,43.62,655,6056,3.788,2.562
1,6.1469956,3.3153,250,2.04,433.72,1164,6110,4.285,1.296
0,0.522457732,0.8907,144,1.52,6715.55,2308,5991,4.459,0.954
1,54.1558384,4.432,1110,3.88,11.12,466,5798,4.507,0.941
1,3.548465446,4.56904,7250,14.92,1708.28,1640,6290,4.074,1.746
1,11.1199028,3.3759,636,2.08,42.07,649,5078,4.581,0.766
1,0.567856484,1.0258,335,1.55,2760.23,1848,5073,4.483,0.853
0,251.0597249,5.1095,7420,44.2,1.93,301,5714,4.34,1.086
0,11.70219638,2.6658,640,16.15,63.16,719,5758,4.596,0.762
1,40.7150498,8.587,564,2.2,16.76,516,5968,4.534,0.881
1,10.44635944,2.749,354,2.18,102.77,812,5968,4.534,0.881
1,2.508553286,2.2664,212,1.28,629.8,1278,5814,4.523,0.881
